id,imo,vessel_name,beneficial_owner,beneficial_owner_country,operator,operator_country,flag_name,vessel_type_code,built_year,buyer,dwt_design,class1_code,technical_manager,technical_manager_country,commercial_manager,commercial_manager_country,modified_at
360,9238868,RED STEM,Bestship Shipping Co Ltd,China,Bestship Shipping Co Ltd,China,Hong Kong,Tank,2003,,309270,ABS,Bestship Shipping Co Ltd,China,Bestship Shipping Co Ltd,China,2023-09-10T00:00:00Z
1601,9240134,INWANG,STX Marine Service Co Ltd,"Korea, Republic Of",STX Marine Service Co Ltd,"Korea, Republic Of",South Korea,LPG,2003,,9352,KR,STX Marine Service Co Ltd,"Korea, Republic Of",STX Marine Service Co Ltd,"Korea, Republic Of",2023-05-16T00:00:00Z
40509,9240794,BRIGHT,Oryx Shipping Ltd.,Greece,Oryx Shipping Ltd.,Greece,Switzerland,Bulk,2002,,50363,NK,,,Oryx Shipping Ltd.,Greece,2020-01-01T00:00:00Z
18613,9240873,MSC RESILIENT III,Borealis Maritime Ltd,United Kingdom,Borealis Maritime Ltd,United Kingdom,Liberia,Cont,2002,,34622,DNV,,,Borealis Maritime Ltd,United Kingdom,2020-01-01T00:00:00Z
1544,9241205,OVP TAURUS,Deloports LLC,Russian Federation,RUSCON (Delo Group),Russian Federation,Liberia,Cont,2003,,39386,RI,Delo Service Co Ltd,Russian Federation,Delo Service Co Ltd,Russian Federation,2023-05-20T00:00:00Z
10613,9241255,TIAN LI,Haistar Maritime Co. Ltd.,Hong Kong,Haistar Maritime Co. Ltd.,Hong Kong,Malta,Bulk,2001,,48911,RI,Haistar Maritime Co. Ltd.,Hong Kong,Haistar Maritime Co. Ltd.,Hong Kong,2020-01-01T00:00:00Z
2627,9241657,AGIA TRIAS,Times Navigation Inc.,Greece,Times Navigation Inc.,Greece,Liberia,Bulk,2002,,185820,KR,,,Times Navigation Inc.,Greece,2023-03-09T00:00:00Z
23773,9242118,SHANAYE QUEEN,Coral Shipping Corp,Greece,Coral Shipping Corp,Greece,Marshall Islands,Tank,2003,,113013,RI,Alya Marine Sdn Bhd,Malaysia,Coral Shipping Corp,Greece,2020-01-01T00:00:00Z
41095,9242211,PHOENIX ALPHA XXXV,PT Global Karya Indonesia,Indonesia,PT Global Karya Indonesia,Indonesia,Indonesia,Tank,2003,,104707,RI,Vektor Maritim,Indonesia,PT Global Karya Indonesia,Indonesia,2020-01-01T00:00:00Z
30835,9242481,CHINTAMANI,Xihe Holdings Pte Ltd,Singapore,Xihe Holdings Pte Ltd,Singapore,Singapore,Tank,2002,,37296,IR,,,Xihe Holdings Pte Ltd,Singapore,2020-01-01T00:00:00Z
40339,9242546,OMARI,Opec Petrol Transportation Co Ltd,Viet Nam,Opec Petrol Transportation Co Ltd,Viet Nam,Panama,Bulk,2001,,28460,KR,,,Opec Petrol Transportation Co Ltd,Viet Nam,2020-01-01T00:00:00Z
11599,9243617,EM ASTORIA,Euromar,Greece,Euromar,Greece,Liberia,Cont,2004,,36074,DNV,,,,,2020-01-01T00:00:00Z
15563,9244221,LUCKY JASON,Huaxin Shipping Co Ltd,Hong Kong,Huaxin Shipping Co Ltd,Hong Kong,Panama,Bulk,2001,,74195,RI,,,Huaxin Shipping Co Ltd,Hong Kong,2020-01-01T00:00:00Z
7513,9244233,AGIOS IOANNIS,Ilios Shipping Co SA,Greece,Ilios Shipping Co SA,Greece,Cyprius,Bulk,2001,,74193,BV,,,Ilios Shipping Co SA,Greece,2022-01-17T00:00:00Z
1818,9244245,PRIMROSE,Primrose Shipping Ltd-HKG,Hong Kong,Primrose Shipping Ltd-HKG,Hong Kong,Panama,Bulk,2001,,51024,LR,Primrose Shipping Ltd-HKG,Hong Kong,Primrose Shipping Ltd-HKG,Hong Kong,2023-04-20T00:00:00Z
375,9244831,ASL YANGPU,ASL Bulk Shipping HK Ltd,Hong Kong,ASL Yangpu Shipping Ltd,Hong Kong,Marshall Islands,Bulk,2002,,76015,RI,ASL Bulk Shipping (Fuzhou) Ltd,China,ASL Yangpu Shipping Ltd,Hong Kong,2023-09-10T00:00:00Z
24874,9244996,TAN BINH 129,Tan Binh Co Ltd,Viet Nam,Tan Binh Co Ltd,Viet Nam,Vietnam,Bulk,2001,,23587,NK,,,Tan Binh Co Ltd,Viet Nam,2020-01-01T00:00:00Z
36589,9245756,CORNELIA MAERSK,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,2002,,104600,ABS,Maersk A/S,Denmark,Moller AP,Denmark,2020-01-01T00:00:00Z
19323,9246619,AKIJ NOOR,Alunited Maritime Business (Pvt) Ltd.,Bangladesh,Alunited Maritime Business (Pvt) Ltd.,Bangladesh,Bangladesh,Bulk,2002,,53094,BV,,,Alunited Maritime Business (Pvt) Ltd.,Bangladesh,2020-01-01T00:00:00Z
7531,9246645,MARIA QUITERIA,Yinson Holdings Berhad,Malaysia,Yinson Holdings Berhad,Malaysia,Marshall Islands,Tank,2003,,309021,ABS,Thome Ship Management Pte. Ltd.,Singapore,Yinson Holdings Berhad,Malaysia,2022-01-17T00:00:00Z
686,9246944,PERMATA PIONEER,PT Permata Lautan Mandiri,Indonesia,PT Permata Lautan Mandiri,Indonesia,Indonesia,Chem,2002,,8719,BKI,PT Permata Lautan Mandiri,Indonesia,PT Permata Lautan Mandiri,Indonesia,2023-08-08T00:00:00Z
33474,9247754,NYK APHRODITE,Nippon Yusen Kaisha (N Y K),Japan,Nippon Yusen Kaisha (N Y K),Japan,Cyprus,Cont,2003,,81171,RI,,,Nippon Yusen Kaisha (N Y K),Japan,2020-01-01T00:00:00Z
37981,9247974,DEFIANCE,PT Waruna Nusa Sentana,Indonesia,PT Waruna Nusa Sentana,Indonesia,Indonesia,Tank,2002,,105538,DNV,PT Waruna Nusa Sentana,Indonesia,PT Waruna Nusa Sentana,Indonesia,2020-01-01T00:00:00Z
22196,9247986,CRESTED,Dynacom Tankers Management Ltd. (DTM),Greece,Dynacom Tankers Management Ltd. (DTM),Greece,Liberia,Tank,2003,,105674,RI,Lynx Marine LLC,United Arab Emirates,Dynacom Tankers Management Ltd. (DTM),Greece,2020-01-01T00:00:00Z
24111,9248112,CMA CGM EIFFEL,CMA CGM Holding,France,CMA CGM Holding,France,Malta,Cont,2002,,58334,BV,,,CMA CGM Holding,France,2020-01-01T00:00:00Z
3005,9248813,TJATSE,Higo Tankers Pte Ltd,Singapore,Higo Tankers Pte Ltd,Singapore,Panama,Tank,2003,,159438,DNV,Higo Tankers Pte Ltd,Singapore,Higo Tankers Pte Ltd,Singapore,2023-02-06T00:00:00Z
8767,9250048,PACIFIC WARLOCK,Swire Pacific Offshore Services Ltd.,Hong Kong,Swire Pacific Offshore Services Ltd.,Hong Kong,Singapore,Offs,2003,,2351,ABS,,,Swire Pacific Offshore Services Ltd.,Hong Kong,2021-08-31T00:00:00Z
5584,9250244,MOVERS 3,Aswan Trading & Contracting Co.,Qatar,Aswan Trading & Contracting Co.,Qatar,Panama,Bulk,2002,,91765,BV,,,Aswan Trading & Contracting Co.,Qatar,2022-04-26T00:00:00Z
7198,9250622,RENE,Altomare SA,Greece,Altomare SA,Greece,Panama,Tank,2002,,314014,NK,Issa Shipping FZE,United Arab Emirates,Altomare SA,Greece,2022-02-09T00:00:00Z
19222,9250907,EAGLE TRENTON,American Eagle Tankers (AET),Singapore,American Eagle Tankers (AET),Singapore,Singapore,Tank,2003,,107123,RI,Ayaan Shipping Pvt Ltd,India,American Eagle Tankers (AET),Singapore,2020-01-01T00:00:00Z
21645,9250971,PERFORMANCE,Danaos Shipping Co Ltd,Greece,Danaos Shipping Co Ltd,Greece,Malta,Cont,2002,,74453,NK,,,Danaos Shipping Co Ltd,Greece,2020-01-01T00:00:00Z
21642,9250995,DIMITRA C,Danaos Shipping Co Ltd,Greece,Danaos Shipping Co Ltd,Greece,Malta,Cont,2002,,74453,NK,,,Danaos Shipping Co Ltd,Greece,2020-01-01T00:00:00Z
16800,9251523,MARITIME JINGAN,IMC Shipping Co. Pte. Ltd. (IMCSC),Singapore,IMC Shipping Co. Pte. Ltd. (IMCSC),Singapore,Hong Kong,Chem,2003,,44411,LR,MSI Ship Management Pte. Ltd.,Singapore,IMC Shipping Co. Pte. Ltd. (IMCSC),Singapore,2020-01-01T00:00:00Z
7969,9251597,NEW DYNASTY,New Shipping Ltd,Greece,New Shipping Ltd,Greece,Panama,Tank,2003,,299992,NK,New Shipping Ltd.,Greece,New Shipping Ltd,Greece,2021-12-13T00:00:00Z
9543,9252357,KOTA GEMAR,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Panama,Cont,2002,,37115,NK,,,Pacific International Lines Pte Ltd,Singapore,2020-09-29T00:00:00Z
8891,9252424,SUBARNAREKHA,Augustea Group Srl,Italy,Augustea Group Srl,Italy,Cyprus,Bulk,2003,,76015,LR,Su-Nav Ship Management Pvt. Ltd,India,Augustea Group Srl,Italy,2021-06-02T00:00:00Z
9401,9252498,INA,Portline Transportes Maritimos Internacionais SA,Portugal,Portline Transportes Maritimos Internacionais SA,Portugal,Malta,Bulk,2003,,176423,RI,,,Portline Transportes Maritimos Internacionais SA,Portugal,2020-11-23T00:00:00Z
6876,9252565,NORTHERN MAJESTIC,Norddeutsche Vermogensanlage Gmbh & Co KG,Germany,Mediterranean Shipping Co SA (MSC),Switzerland,Germany,Cont,2004,,85832,DNV,V Ships Hamburg GmbH & Co KG,Germany,V Ships Hamburg GmbH & Co KG,Germany,2022-03-05T00:00:00Z
2680,9252955,PLUTUS,Fractal Marine DMCC,United Arab Emirates,Fractal Marine DMCC,United Arab Emirates,Panama,Tank,2004,,71498,BV,Macario Shipping LLC,United Arab Emirates,Fractal Marine DMCC,United Arab Emirates,2023-03-04T00:00:00Z
7058,9253715,METHANE PRINCESS,Golar LNG Partners LP,Bermuda,Golar LNG Partners LP,Bermuda,Marshall Islands,LNG,2003,,77707,DNV,Golar Management Norway AS,Norway,Golar LNG Partners LP,Bermuda,2022-02-21T00:00:00Z
320,9253832,RIPLEY PRIDE,Ripley Group of Companies,India,Panbulk Shipping DMCC,United Arab Emirates,India,Bulk,2003,,76858,ABS,Su-Nav Ship Management Pvt. Ltd,India,Panbulk Shipping DMCC,United Arab Emirates,2023-09-14T00:00:00Z
7929,9253894,OCEAN,Salamon AG,Germany,Salamon AG,Germany,Marshall Islands,Tank,2002,,149991,DNV,Arhana Enterprises Ltd,Cyprus,Salamon AG,Germany,2021-12-15T00:00:00Z
30471,9254630,ELPIDA GR,Windforce Maritime Enterprises Inc.,Greece,Windforce Maritime Enterprises Inc.,Greece,Malta,Bulk,2003,,52579,NK,,,Windforce Maritime Enterprises Inc.,Greece,2020-01-01T00:00:00Z
26729,9254903,ZHEN HUA 36,Shanghai Zhenhua Shipping Co Ltd,China,Shanghai Zhenhua Shipping Co Ltd,China,Liberia,Tank,2003,,106449,CC,Shanghai Zhenhua Shipping Co. Ltd.,China,Shanghai Zhenhua Shipping Co Ltd,China,2020-01-01T00:00:00Z
5558,9255074,DEMA M,Asan Merchant Marine Co. Ltd.,"Korea, Republic Of",Asan Merchant Marine Co. Ltd.,"Korea, Republic Of",South Korea,Bulk,2003,,32259,BV,Dooyang Ship Management Co Ltd,"Korea, Republic Of",Asan Merchant Marine Co. Ltd.,"Korea, Republic Of",2022-04-27T00:00:00Z
20242,9255701,GAS CAPRICORN,Astomos Energy Corp.,Japan,Astomos Energy Corp.,Japan,Liberia,LPG,2003,,49999,NK,NYK Shipmanagement Pte,Singapore,Astomos Energy Corp.,Japan,2020-01-01T00:00:00Z
27405,9255854,MILAHA RAS LAFFAN,seapeak MaritimeE Ltd,Bermuda,seapeak MaritimeE Ltd,Bermuda,Malta,LNG,2004,,73705,LR,,,seapeak MaritimeE Ltd,Bermuda,2020-01-01T00:00:00Z
39831,9256078,LITEYNY PROSPECT,PAO 'Sovcomflot',Russian Federation,PAO 'Sovcomflot',Russian Federation,Liberia,Tank,2003,,114546,IR,SCF Management Services Ltd,Russia,PAO 'Sovcomflot',Russian Federation,2020-01-01T00:00:00Z
3420,9256248,DELFINA,Unknown,Unknown,Babylon Navigation DMCC,United Arab Emirates,Marshall Islands,Tank,2003,,72344,LR,Babylon Navigation DMCC,United Arab Emirates,Babylon Navigation DMCC,United Arab Emirates,2022-12-20T00:00:00Z
12816,9256470,MSC QINGDAO,Global Ship Lease Inc (GSL),United Kingdom,Global Ship Lease Inc (GSL),United Kingdom,Liberia,Cont,2004,,105466,BV,Technomar Shipping Inc,Greece,Global Ship Lease Inc (GSL),United Kingdom,2020-01-01T00:00:00Z
17486,9256729,LADY BME,Blue Energy & Maritime Co Ltd (Cong Ty TNHH Hang Hai & Nang Luong Xanh),Viet Nam,Blue Energy & Maritime Co Ltd (Cong Ty TNHH Hang Hai & Nang Luong Xanh),Viet Nam,Panama,LPG,2001,,3649,NK,,,Blue Energy & Maritime Co Ltd (Cong Ty TNHH Hang Hai & Nang Luong Xanh),Viet Nam,2020-01-01T00:00:00Z
6925,9256767,GOLAR VIKING,Golar Management Norway AS,Norway,Golar Management Norway AS,Norway,Marshall Islands,LNG,2005,,79950,DNV,,,Golar Management Norway AS,Norway,2022-03-01T00:00:00Z
11555,9257010,FORTUNE GALAXY,Eurotankers Inc,Greece,Eurotankers Inc,Greece,Liberia,Tank,2003,,105672,BV,Eurotankers Inc,Greece,Eurotankers Inc,Greece,2020-01-01T00:00:00Z
1276,9257022,LACONIA,Buena Vista Shipping LLC,India,m/s Gatik Ship Management,India,St.Kitts and Nevis,Tank,2003,,105745,LR,m/s Gatik Ship Management,India,m/s Gatik Ship Management,India,2023-06-14T00:00:00Z
23765,9257498,PRESTIGIOUS WD,Coral Shipping Corp,Greece,Coral Shipping Corp,Greece,Marshall Islands,Tank,2003,,72909,DNV,V Ships Group,Monaco,Coral Shipping Corp,Greece,2020-01-01T00:00:00Z
19950,9257515,SALVAGE ROVER,Asian Marine Co. Ltd.,"Taiwan, Province Of China",Asian Marine Co. Ltd.,"Taiwan, Province Of China",St Vincent and The Grenadines,Offs,2002,,2000,DNV,,,Asian Marine Co. Ltd.,"Taiwan, Province Of China",2020-01-01T00:00:00Z
17233,9257840,WAVEMASTER 3,Berlian Ferries Pte. Ltd.,Singapore,Berlian Ferries Pte. Ltd.,Singapore,Singapore,Pass,2001,,100,BV,,,Berlian Ferries Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
17234,9257888,WAVEMASTER 5,Berlian Ferries Pte. Ltd.,Singapore,Berlian Ferries Pte. Ltd.,Singapore,Singapore,Pass,2001,,43,BV,,,Berlian Ferries Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
772,9258002,KAZAN,PAO 'Sovcomflot',Russian Federation,PAO 'Sovcomflot',Russian Federation,Liberia,Tank,2003,,115727,IR,SCF Management Services (Dubai) Ltd,United Arab Emirates,SCF Management Services (Dubai) Ltd,United Arab Emirates,2023-07-29T00:00:00Z
24698,9258129,PERLA,Superin Chemical (S) Pte. Ltd.,Singapore,Superin Chemical (S) Pte. Ltd.,Singapore,Panama,Chem,2002,,6118,KR,Superin Chemical (S) Pte. Ltd.,Singapore,Superin Chemical (S) Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
2665,9258363,REGENCY,Seven Islands Shipping Co. Pvt Ltd,India,Seven Islands Shipping Co. Pvt Ltd,India,India,Tank,2002,,45770,IR,Seven Islands Shipping Co. Pvt Ltd,India,Seven Islands Shipping Co. Pvt Ltd,India,2023-03-04T00:00:00Z
423,9258478,NEPTUNE I,Sea Trade Marine SA,Greece,Sea Trade Marine SA,Greece,Panama,Tank,2004,,105215,LR,Sea Trade Marine SA,Greece,Sea Trade Marine SA,Greece,2023-09-03T00:00:00Z
625,9258480,ORION I,Sea Trade Marine SA,Greece,Sea Trade Marine SA,Greece,Panama,Tank,2004,,105221,LR,Sea Trade Marine SA,Greece,Sea Trade Marine SA,Greece,2023-08-13T00:00:00Z
7174,9260445,ARTHUR MAERSK,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,2003,,104750,ABS,Maersk A/S,Denmark,Moller AP,Denmark,2022-02-14T00:00:00Z
7514,9261815,MSC HAILEY ANN III,Lomar Corp Ltd,Bermuda,Lomar Corp Ltd,Bermuda,Malta,Cont,2003,,33673,DNV,,,Lomar Corp Ltd,Bermuda,2022-01-17T00:00:00Z
8142,9262156,VIGOR,Eastern Mediterranean Maritime Ltd,Greece,Eastern Mediterranean Maritime Ltd,Greece,Malta,Tank,2004,,299984,LR,Atlantic Navigation (OPC) Pvt Ltd,India,Eastern Mediterranean Maritime Ltd,Greece,2021-11-24T00:00:00Z
7207,9262572,EA BLUE NILE,Sunrising International Ship Management Ltd,Hong Kong,Sunrising International Ship Management Ltd,Hong Kong,Panama,Bulk,2004,,35015,NK,,,Sunrising International Ship Management Ltd,Hong Kong,2022-02-09T00:00:00Z
39693,9262950,PAC ATHENA,Pacific Carriers Ltd.,Singapore,Pacific Carriers Ltd.,Singapore,Singapore,Gen,2002,,26453,RI,,,Pacific Carriers Ltd.,Singapore,2020-01-01T00:00:00Z
40060,9263095,BUM SHIN,Pan Ocean Co Ltd,"Korea, Republic Of",Pan Ocean Co Ltd,"Korea, Republic Of",South Korea,Chem,2003,,19997,KR,POS SM Co Ltd,"Korea, Republic Of",Pan Ocean Co Ltd,"Korea, Republic Of",2020-01-01T00:00:00Z
13288,9264908,GRACE RIVER,Kawasaki Kisen K.K. (K Line),Japan,Kawasaki Kisen K.K. (K Line),Japan,Panama,LPG,2002,,49996,DNV,,,Kawasaki Kisen K.K. (K Line),Japan,2020-01-01T00:00:00Z
24270,9265574,CMA CGM JAKARTA,CMA CGM Holding,France,CMA CGM Holding,France,Indonesia,Cont,2002,,13760,DNV,,,CMA CGM Holding,France,2020-01-01T00:00:00Z
24325,9265744,EVERSHINE,Concord Energy Pte. Ltd.,Singapore,Concord Energy Pte. Ltd.,Singapore,Marshall Islands,Tank,2003,,115482,BV,Mariam Shipping SA,United Arab Emirates,Concord Energy Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
1861,9265885,SEA MAVERICK,MRK Shipmanagement Srl,Moldova,MRK Shipmanagement Srl,Moldova,Palau,Tank,2004,,46195,RI,MRK Shipmanagement Srl,Moldova,MRK Shipmanagement Srl,Moldova,2023-04-17T00:00:00Z
18131,9266982,LNG RIVER ORASHI,BW Gas/Marubeni Corp.,Norway,BW Gas/Marubeni Corp.,Norway,Bermuda,LNG,2004,,83068,LR,BW Fleet Management AS,Norway,BW Gas/Marubeni Corp.,Norway,2020-01-01T00:00:00Z
24481,9267132,FOTINI LADY,Colonial Navigation Co. Inc.,United States of America,Colonial Navigation Co. Inc.,United States of America,Liberia,Tank,2004,,71864,LR,Harbour Ship Management Ltd,Turkey,Colonial Navigation Co. Inc.,United States of America,2020-01-01T00:00:00Z
37983,9267364,STAR VALIANT,PT Waruna Nusa Sentana,Indonesia,PT Waruna Nusa Sentana,Indonesia,Indonesia,Tank,2003,,107160,ABS,Waruna Nusa Sentana,Indonesia,PT Waruna Nusa Sentana,Indonesia,2020-01-01T00:00:00Z
25143,9267912,JASPER ARROW,Stamco Ship Management Co. Ltd,Greece,Stamco Ship Management Co. Ltd,Greece,Bahamas,PCC,2005,,21040,DNV,,,Stamco Ship Management Co. Ltd,Greece,2020-01-01T00:00:00Z
17224,9268459,WAVEMASTER 8,Berlian Ferries Pte. Ltd.,Singapore,Berlian Ferries Pte. Ltd.,Singapore,Singapore,Pass,2002,,43,BV,,,Berlian Ferries Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
5346,9268801,NS HAIRUN,U-Ming Marine Transport Corp,"Taiwan, Province Of China",U-Ming Marine Transport Corp,"Taiwan, Province Of China",Singapore,Bulk,2003,,175775,ABS,YKJ Shipping Co Ltd,China,U-Ming Marine Transport Corp,"Taiwan, Province Of China",2022-05-09T00:00:00Z
1666,9269257,LARA,Chemnav Inc,Greece,Chemnav Shipmanagement Ltd.,Greece,Liberia,Tank,2004,,73495,LR,V Ships Asia Group Pte Ltd,Singapore,Chemnav Shipmanagement Ltd.,Greece,2023-05-10T00:00:00Z
10756,9269271,GASCHEM SHINANO,Hartmann Schiffahrts GmbH & Co. KG,Germany,Hartmann Schiffahrts GmbH & Co. KG,Germany,Liberia,LPG,2007,,7413,DNV,Hartmann Gas Carriers Germany GmbH & Co. KG,Germany,Hartmann Schiffahrts GmbH & Co. KG,Germany,2020-01-01T00:00:00Z
22173,9269398,SEA SINCERITY,Equatorial Marine Fuel Management Services Pte. Ltd.,Singapore,Equatorial Marine Fuel Management Services Pte. Ltd.,Singapore,Singapore,Chem,2002,,6536,NK,Fortune Maritime Sdn Bhd,Malaysia,Equatorial Marine Fuel Management Services Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
2096,9271585,HERACLES,m/s Gatik Ship Management,India,m/s Gatik Ship Management,India,St.Kitts and Nevis,Tank,2004,,150581,LR,m/s Gatik Ship Management,India,m/s Gatik Ship Management,India,2023-03-29T00:00:00Z
26930,9271951,FACCA,Shanghai Prosperity Ship Management Co Ltd,China,Shanghai Prosperity Ship Management Co Ltd,China,Panama,Tank,2004,,45840,LR,Shanghai Prosperity Ship Management Co Ltd,China,Shanghai Prosperity Ship Management Co Ltd,China,2020-01-01T00:00:00Z
12542,9272204,CHAMPION CONCEPT,General Maritime Corp. (GENMAR),United States of America,General Maritime Corp. (GENMAR),United States of America,Norway (NIS),Tank,2005,,47171,DNV,Thome Ship Management Pte. Ltd.,Singapore,General Maritime Corp. (GENMAR),United States of America,2020-01-01T00:00:00Z
1428,9272709,CS ANGEL,Singaport Cleanseas Pte Ltd,Singapore,MRM Tankers (S) Pte Ltd,Singapore,Singapore,Tank,2005,,45663,NK,MRM Tankers (S) Pte Ltd,Singapore,MRM Tankers (S) Pte Ltd,Singapore,2023-05-31T00:00:00Z
3562,9272864,LEYA,Movers Denizcilik Ticaret AS,Turkey,Movers Denizcilik Ticaret AS,Turkey,Panama,Bulk,2004,,97045,BV,Movers Denizcilik Ticaret AS,Turkey,Movers Denizcilik Ticaret AS,Turkey,2022-11-23T00:00:00Z
14457,9272955,PANTAZIS L,Kyla Shipping Enterprises Corp.,Greece,Kyla Shipping Enterprises Corp.,Greece,Liberia,Bulk,2003,,76629,RI,,,Kyla Shipping Enterprises Corp.,Greece,2020-01-01T00:00:00Z
20379,9272967,APJ ANGAD 2,Apeejay Shipping Ltd,India,Apeejay Shipping Ltd,India,India,Bulk,2004,,76602,ABS,,,Apeejay Shipping Ltd,India,2020-01-01T00:00:00Z
1085,9273260,TORM SARA,Babylon Navigation DMCC,United Arab Emirates,Babylon Navigation DMCC,United Arab Emirates,Liberia,Tank,2003,,72718,LR,Babylon Navigation DMCC,United Arab Emirates,Babylon Navigation DMCC,United Arab Emirates,2023-07-02T00:00:00Z
22338,9274006,CONCORD,Dorval Sinochem Tankers (Dorval SC),Japan,Dorval Sinochem Tankers (Dorval SC),Japan,Singapore,Chem,2004,,8578,BV,Raffles Shipmanagement Services Pte. Ltd.,Singapore,Dorval Sinochem Tankers (Dorval SC),Japan,2020-01-01T00:00:00Z
6251,9274903,PANTAGRUEL,Star Bulk Carriers Corp,Greece,Star Bulk Carriers Corp,Greece,Liberia,Bulk,2004,,180181,BV,,,Star Bulk Carriers Corp,Greece,2022-03-31T00:00:00Z
17222,9275232,WAVEMASTER 9,Berlian Ferries Pte. Ltd.,Singapore,Berlian Ferries Pte. Ltd.,Singapore,Singapore,Pass,2002,,43,BV,,,Berlian Ferries Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
30783,9275373,MSC GRENADA III,XT Group,Israel,XT Group,Israel,Liberia,Cont,2003,,43093,NK,,,XT Group,Israel,2020-01-01T00:00:00Z
3202,9275402,CHAI,Unknown,Unknown,Byzantine Maritime Corp,Greece,Liberia,Tank,2004,,71863,LR,Western Shipping Pte. Ltd,Singapore,Western Shipping Pte. Ltd,Singapore,2023-01-19T00:00:00Z
22381,9275957,MANASOTA,Dryships Inc.,Greece,Dryships Inc.,Greece,Malta,Bulk,2004,,171061,NK,TMS Dry Ltd,Greece,Dryships Inc.,Greece,2020-01-01T00:00:00Z
37493,9276298,TASCO PHOENIX,Reta Link Pte Ltd,Singapore,Reta Link Pte Ltd,Singapore,Singapore,Tank,2002,,2058,NK,Tipco Maritime Co Ltd (The Marine Group),Thailand,Reta Link Pte Ltd,Singapore,2020-01-01T00:00:00Z
9070,9276664,BRIDGEWATER 160,Posh Semco Pte. Ltd.,Singapore,Posh Semco Pte. Ltd.,Singapore,Vanuatu,Offs,2004,,3197,LR,,,Posh Semco Pte. Ltd.,Singapore,2021-03-30T00:00:00Z
25284,9276676,VIRGO,Sri Lanka Shipping Co. Ltd.,Sri Lanka,Sri Lanka Shipping Co. Ltd.,Sri Lanka,Singapore,Offs,2004,,3197,ABS,,,Sri Lanka Shipping Co. Ltd.,Sri Lanka,2020-01-01T00:00:00Z
23889,9278428,ATLANTIC B,Cyprus Maritime Co.,Greece,Cyprus Maritime Co.,Greece,Cyprus,Bulk,2004,,76267,RI,,,Cyprus Maritime Co.,Greece,2020-01-01T00:00:00Z
28797,9278519,WIN SINO,Sinochem International Corp.,China,Sinochem International Corp.,China,Liberia,Tank,2004,,45967,BV,Sino Ship Management Co Ltd,China,Sinochem International Corp.,China,2020-01-01T00:00:00Z
6204,9278533,CHARM,Unisea Shipping Ltd,Greece,Unisea Shipping Ltd,Greece,Liberia,Bulk,2003,,171009,ABS,,,Unisea Shipping Ltd,Greece,2022-04-01T00:00:00Z
30045,9278612,TUNA QUEEN,Yamane Sangyo KK,Japan,Yamane Sangyo KK,Japan,Panama,Reef,2003,,5035,NK,,,Yamane Sangyo KK,Japan,2020-01-01T00:00:00Z
17134,9279214,BIEN DONG MARINER,Bien Dong Shipping Co. (Cong Ty Van Tai Bien Dong),Viet Nam,Bien Dong Shipping Co. (Cong Ty Van Tai Bien Dong),Viet Nam,Vietnam,Cont,2004,,12474,DNV,,,Bien Dong Shipping Co. (Cong Ty Van Tai Bien Dong),Viet Nam,2020-01-01T00:00:00Z
17135,9279226,BIENDONG NAVIGATOR,Bien Dong Shipping Co. (Cong Ty Van Tai Bien Dong),Viet Nam,Bien Dong Shipping Co. (Cong Ty Van Tai Bien Dong),Viet Nam,Vietnam,Cont,2005,,12500,DNV,,,Bien Dong Shipping Co. (Cong Ty Van Tai Bien Dong),Viet Nam,2020-01-01T00:00:00Z
5388,9279599,XIANG TIGER,Synergy Marine Group,Singapore,Synergy Marine Group,Singapore,Marshall Islands,Bulk,2003,,53553,NK,Synergy Marine Pte Ltd,Singapore,Synergy Marine Group,Singapore,2022-05-06T00:00:00Z
14214,9279678,KIRANA TRITYA,JX Ocean Co. Ltd.,Japan,JX Ocean Co. Ltd.,Japan,Indonesia,Tank,2004,,18774,NK,,,JX Ocean Co. Ltd.,Japan,2020-01-01T00:00:00Z
25672,9279680,TASCO AMATA,Tipco Group Co.,Thailand,Tipco Group Co.,Thailand,Thailand,Tank,2003,,7146,NK,Tipco Maritime Co Ltd (The Marine Group),Thailand,Tipco Group Co.,Thailand,2020-01-01T00:00:00Z
36906,9280639,CMA CGM ROSSINI,Minsheng Financial Leasing Co Ltd,China,Minsheng Financial Leasing Co Ltd,China,France,Cont,2004,,73235,BV,,,Minsheng Financial Leasing Co Ltd,China,2020-01-01T00:00:00Z
3092,9281152,AQUILA II,Occee Co Ltd,China,Occee Co Ltd,China,Panama,Tank,2004,,159074,KR,Occee Co Ltd,China,Occee Co Ltd,China,2023-01-29T00:00:00Z
39582,9281358,KOTA TABAH,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Liberia,Cont,2004,,9350,KR,,,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
