id,imo,vessel_name,beneficial_owner,beneficial_owner_country,operator,operator_country,flag_name,vessel_type_code,built_year,buyer,dwt_design,class1_code,technical_manager,technical_manager_country,commercial_manager,commercial_manager_country,modified_at
8325,9419448,ADVANTAGE ARROW,Advantage Tankers LLC,Switzerland,Advantage Tankers LLC,Switzerland,Marshall Islands,Tank,2009,,115804,ABS,Anglo-Eastern Tanker Management (Hong Kong) Ltd,Hong Kong,Advantage Tankers LLC,Switzerland,2021-11-01T00:00:00Z
23621,9533323,MANDARIN NOBLE,COSCO Shipping Financial Co Ltd,Hong Kong,COSCO Shipping Financial Co Ltd,Hong Kong,Liberia,Bulk,2012,,56693,CC,Dasin Shipping Pte Ltd,Singapore,COSCO Shipping Financial Co Ltd,Hong Kong,2020-01-01T00:00:00Z
25112,9441556,HERITAGE LEADER,Stamco Ship Management Co. Ltd,Greece,Stamco Ship Management Co. Ltd,Greece,Bahamas,PCC,2011,,20434,DNV,,,Stamco Ship Management Co. Ltd,Greece,2020-01-01T00:00:00Z
12637,9352872,ZAKROS,Glory Maritime Ltd,Japan,Glory Maritime Ltd,Japan,Panama,Tank,2005,,3644,RI,,,Glory Maritime Ltd,Japan,2020-01-01T00:00:00Z
8157,9737503,TEXAS TRIUMPH,Nissen Kaiun KK,Japan,Nissen Kaiun KK,Japan,Panama,Cont,2017,,146722,ABS,Synergy Marine Pte Ltd,Singapore,Nissen Kaiun KK,Japan,2021-11-23T00:00:00Z
2419,9456197,PACIFIC DEFIANCE,Swire Pacific Ltd,Hong Kong,Swire Pacific Ltd,Hong Kong,Singapore,Offs,2013,,4523,DNV,,,Tidewater Offshore Operations Pte Ltd,Singapore,2023-04-24T00:00:00Z
2676,9577056,ALPINE PEMBROKE,Glencore International AG,Switzerland,ST Shipping & Transport Pte Ltd,Singapore,Liberia,Tank,2010,,74602,LR,ISHIMA Pte Ltd,Singapore,ST Shipping & Transport Pte Ltd,Singapore,2023-03-04T00:00:00Z
25147,9594585,STAR CENTAURUS,Star Bulk Carriers Corp,Greece,Star Bulk Carriers Corp,Greece,Marshall Islands,Bulk,2012,,56559,BV,,,Star Bulk Carriers Corp,Greece,2020-01-01T00:00:00Z
30515,9508718,PAPORA WISDOM,Wisdom Marine Lines SA,"Taiwan, Province Of China",Wisdom Marine Lines SA,"Taiwan, Province Of China",Panama,Bulk,2009,,28050,NK,Well Shipmanagement & Maritime Consultant Co. Ltd.,"Taiwan, Province Of China",Wisdom Marine Lines SA,"Taiwan, Province Of China",2020-01-01T00:00:00Z
18209,9506069,HAFNIA SHINANO,BW Pacific,Norway,BW Pacific,Norway,Singapore,Tank,2008,,76594,DNV,BW Fleet Management,Singapore,BW Pacific,Norway,2020-01-01T00:00:00Z
5324,9545780,KAN TAN 222,Eastern Navigation Pte Ltd,Singapore,Eastern Navigation Pte Ltd,Singapore,Singapore,Offs,2011,,3170,ABS,,,Eastern Navigation Pte Ltd,Singapore,2022-05-09T00:00:00Z
11435,9034705,CR LIANA,Fgas Petrol JSC,Viet Nam,Fgas Petrol JSC,Viet Nam,Panama,LPG,1993,,23257,BV,,,Fgas Petrol JSC,Viet Nam,2020-01-01T00:00:00Z
3350,9276573,MINERVA ELEONORA,Minerva Marine Inc,Greece,Minerva Marine Inc,Greece,Liberia,Tank,2004,,103622,ABS,Minerva Marine Inc,Greece,Minerva Marine Inc,Greece,2022-12-28T00:00:00Z
14739,9392250,CHELSEA,Komaya Shipping Co Pte Ltd,Singapore,Komaya Shipping Co Pte Ltd,Singapore,Singapore,LPG,2008,,8500,BV,Swan Shipping Corp,Philippines,Komaya Shipping Co Pte Ltd,Singapore,2020-01-01T00:00:00Z
1724,9247821,BALSA,Asia Charm Ltd FZE,United Arab Emirates,Cardona Ship Management Services,Philippines,Panama,Tank,2002,,106638,CS,Asia Charm Ltd FZE,United Arab Emirates,Cardona Ship Management Services,Philippines,2023-05-02T00:00:00Z
33619,9181560,GREEN COVE,Nippon Yusen Kaisha (N Y K),Japan,Nippon Yusen Kaisha (N Y K),Japan,United States of America,PCC,1999,,22747,ABS,,,Nippon Yusen Kaisha (N Y K),Japan,2020-01-01T00:00:00Z
7240,9637258,HYUNDAI VICTORY,Hyundai Merchant Marine Co. Ltd. (HMM),"Korea, Republic Of",Hyundai Merchant Marine Co. Ltd. (HMM),"Korea, Republic Of",South Korea,Cont,2014,,146046,KR,,,Hyundai Merchant Marine Co. Ltd. (HMM),"Korea, Republic Of",2022-02-07T00:00:00Z
31326,9367578,LORD VISHNU,United Ocean Enterprise Pte. Ltd.,Singapore,United Ocean Enterprise Pte. Ltd.,Singapore,Singapore,PCC,2008,,17341,NK,,,United Ocean Enterprise Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
40299,9627980,OOCL MALAYSIA,Orient Overseas International Ltd. (OOIL),Hong Kong,Orient Overseas International Ltd. (OOIL),Hong Kong,Hong Kong,Cont,2013,,144162,ABS,,,Orient Overseas International Ltd. (OOIL),Hong Kong,2020-01-01T00:00:00Z
14382,9733571,EPIC SARDINIA,Kumiai Senpaku Co.,Japan,Kumiai Senpaku Co.,Japan,Singapore,LPG,2017,,8933,ABS,BW Epic Kosan Maritime Pte Ltd,Singapore,Kumiai Senpaku Co.,Japan,2020-01-01T00:00:00Z
7590,9270529,KRYMSK,PAO 'Sovcomflot',Russian Federation,PAO 'Sovcomflot',Russian Federation,Liberia,Tank,2003,,115663,IR,SCF Management Services Ltd,Russia,PAO 'Sovcomflot',Russian Federation,2022-01-11T00:00:00Z
18181,9146560,C.P.47,C & P Co. Ltd.,Thailand,C & P Co. Ltd.,Thailand,Thailand,Tank,1996,,3861,BV,,,C & P Co. Ltd.,Thailand,2020-01-01T00:00:00Z
2949,9503093,BRITOIL DESTINY,Britoil Offshore Services Pte. Ltd.,Singapore,Britoil Offshore Services Pte. Ltd.,Singapore,Tuvalu,Offs,2013,,3104,ABS,Britoil Offshore Services Pte. Ltd.,Singapore,Britoil Offshore Services Pte. Ltd.,Singapore,2023-02-12T00:00:00Z
33448,9300611,GLOBAL GARNET,Nippon Yusen Kaisha (N Y K),Japan,Nippon Yusen Kaisha (N Y K),Japan,Panama,Bulk,2005,,52223,RI,,,Nippon Yusen Kaisha (N Y K),Japan,2020-01-01T00:00:00Z
36753,9687631,REEM 1,Murakami Hide Shipbuilding Co. Ltd.,Japan,Murakami Hide Shipbuilding Co. Ltd.,Japan,Panama,Tank,2013,,5250,NK,,,Murakami Hide Shipbuilding Co. Ltd.,Japan,2020-01-01T00:00:00Z
24576,9579107,PACIFIC HARRIER,Swire Pacific Offshore Services Ltd.,Hong Kong,Swire Pacific Offshore Services Ltd.,Hong Kong,Indonesia,Offs,2012,,4699,DNV,,,Swire Pacific Offshore Services Ltd.,Hong Kong,2020-01-01T00:00:00Z
763,9664770,SFL LION,SFL Corporation,Bermuda,Frontline Ltd (Bermuda),Bermuda,Marshall Islands,Tank,2014,,115162,ABS,OSM Maritime Ship Management Pte Ltd,Singapore,Frontline Management AS,Norway,2023-07-29T00:00:00Z
40861,9753545,PRUDENT WARRIOR,Polembros Shipping Ltd,Greece,Polembros Shipping Ltd,Greece,Greece,Tank,2017,,149992,ABS,Polembros Shipping Ltd.,Greece,Polembros Shipping Ltd,Greece,2020-01-01T00:00:00Z
22078,9254264,EPIC BOLIVAR,Epic Gas Ltd.,Singapore,Epic Gas Ltd.,Singapore,Singapore,LPG,2002,,6742,NK,BW Epic Kosan Maritime Pte Ltd,Singapore,Epic Gas Ltd.,Singapore,2020-01-01T00:00:00Z
33446,9322803,LNG BORNO,Nippon Yusen Kaisha (N Y K),Japan,Nippon Yusen Kaisha (N Y K),Japan,Bermuda,LNG,2007,,82030,LR,,,Nippon Yusen Kaisha (N Y K),Japan,2020-01-01T00:00:00Z
2585,9267118,CITY OF TOKYO,Dolby Marine SA,Philippines,Dolby Marine SA,Philippines,Liberia,Tank,2004,,303994,NK,Executive Ship Management Pte Ltd,Singapore,Executive Ship Management Pte Ltd,Singapore,2023-03-13T00:00:00Z
2721,9712565,NAVIGATOR SOLAR,Navigator Greater Bay Gas Corp,United Kingdom,Pacific Gas Pte Ltd,Singapore,Liberia,LPG,2018,,18599,DNV,PG Shipmanagement Pte Ltd,Singapore,PG Shipmanagement Pte Ltd,Singapore,2023-03-02T00:00:00Z
4169,9484998,YM MILESTONE,Yang Ming Marine Transport Corp,"Taiwan, Province Of China",Yang Ming Marine Transport Corp,"Taiwan, Province Of China",Liberia,Cont,2011,,81145,ABS,,,Yang Ming Marine Transport Corp,"Taiwan, Province Of China",2022-08-29T00:00:00Z
317,9539664,DACHAN BAY EXPRESS,Hapag-Lloyd AG,Germany,Hapag-Lloyd AG,Germany,Liberia ,Cont,2012,,58197,DNV,RHL Reederei Hamburger Lloyd GmbH & Co KG,Germany,Hapag-Lloyd AG,Germany,2023-09-14T00:00:00Z
31273,9804253,ORIENTAL KING,Unique Shipping (H.K.) Ltd.,Hong Kong,Unique Shipping (H.K.) Ltd.,Hong Kong,Hong Kong,LPG,2017,,54373,DNV,Anglo-Eastern Shipmanagement (Singapore) Ptd Led,Singapore,Unique Shipping (H.K.) Ltd.,Hong Kong,2020-01-01T00:00:00Z
8738,9401776,MP THE LAW,Mangrove Partners,United States of America,Mangrove Partners,United States of America,Liberia,Cont,2009,,52316,DNV,,,Mangrove Partners,United States of America,2021-09-20T00:00:00Z
349,9838228,STI LOBELIA,Scorpio Tankers Inc,Monaco,Scorpio Commercial Management S.A.M.,Monaco,Marshall Islands,Tank,2019,,109994,ABS,Scorpio Marine Management India Pvt Ltd,India,Scorpio Commercial Management S.A.M.,Monaco,2023-09-11T00:00:00Z
22454,9839818,BULK ANTIGUA,Egon Oldendorff GmbH & Co KG,Germany,Egon Oldendorff GmbH & Co KG,Germany,Portugal,Bulk,2019,,61602,ABS,Oldendorff Carriers GmbH & Co KG,Germany,Egon Oldendorff GmbH & Co KG,Germany,2020-01-01T00:00:00Z
14752,9739549,KAZAK,Komaya Shipping Co Pte Ltd,Singapore,Komaya Shipping Co Pte Ltd,Singapore,Singapore,LPG,2014,,8642,BV,Komaya Shipping Co Pte Ltd,Singapore,Komaya Shipping Co Pte Ltd,Singapore,2020-01-01T00:00:00Z
427,9178276,NEWNEW MOON,Hainan Xin Yun Yue Shipping Co Ltd,China,Hainan Xin Yun Yue Shipping Co Ltd,China,Liberia ,Cont,1999,,30703,LR,Lanbao International Ship Management (DALIAN) Co & Ltd,China,Lanbao International Ship Management (DALIAN) Co & Ltd,China,2023-09-03T00:00:00Z
10770,9374882,GASCHEM LEDA,Hartmann Schiffahrts GmbH & Co. KG,Germany,Hartmann Schiffahrts GmbH & Co. KG,Germany,Liberia,LPG,2007,,4996,NK,,,Hartmann Schiffahrts GmbH & Co. KG,Germany,2020-01-01T00:00:00Z
6016,9327554,BUNGA KASTURI ENAM,American Eagle Tankers (AET),Singapore,American Eagle Tankers (AET),Singapore,Malaysia,Tank,2008,,299319,ABS,Eaglestar Shipmanagement,Singapore,American Eagle Tankers (AET),Singapore,2022-04-06T00:00:00Z
1009,9667540,MISTRAL,Avance Gas Holding AS,Norway,Helios LPG Pool,United Kingdom,Marshall Islands,LPG,2015,,53854,LR,Bernhard Schulte (Singapore) Pte Ltd,Singapore,Avance Gas AS,Norway,2023-07-09T00:00:00Z
23268,9492579,GEO CORAL,CGG SA,France,CGG SA,France,Norway (NIS),MISC,2010,,4750,DNV,,,CGG SA,France,2020-01-01T00:00:00Z
38790,9299836,HAI YUE 166,Seacor Holdings Inc.,United States of America,Seacor Holdings Inc.,United States of America,Marshall Islands,Offs,2004,,1857,ABS,,,Seacor Holdings Inc.,United States of America,2020-01-01T00:00:00Z
5513,9533347,MANDARIN PHOENIX,COSCO Shipping Financial Co Ltd,Hong Kong,Dasin Shipping Pte Ltd,Singapore,Liberia,Bulk,2010,,56891,CC,,,Dasin Shipping Pte Ltd,Singapore,2022-04-29T00:00:00Z
11907,9414905,COUGA,Fairfield-Maxwell Ltd,United States of America,Fairfield-Maxwell Ltd,United States of America,Hong Kong,Bulk,2010,,50806,NK,Fair Field Shipping Co. Ltd.,Japan,Fairfield-Maxwell Ltd,United States of America,2020-01-01T00:00:00Z
3456,9180255,GALILEAN 7,Marine Assets & Offshore Equipment Ltd,Nigeria,Teams Shipping and Logistics Co Ltd,Nigeria,Marshall Islands,Tank,2000,,305994,ABS,Teams Shipping and Logistics Co Ltd,Nigeria,Teams Shipping and Logistics Co Ltd,Nigeria,2022-12-12T00:00:00Z
14161,9153654,FAIRLANE,Jumbo Shipping Co. SA,Netherlands,Jumbo Shipping Co. SA,Netherlands,Netherlands,Gen,2001,,7300,LR,,,Jumbo Shipping Co. SA,Netherlands,2020-01-01T00:00:00Z
12081,9233260,AMAZON,Fafalios Shipping SA,Greece,Fafalios Shipping SA,Greece,Greece,Bulk,2001,,74910,ABS,,,Fafalios Shipping SA,Greece,2020-01-01T00:00:00Z
30700,9418975,SLNC MAGOTHY,Wilmington Trust Co Ltd,United States of America,Wilmington Trust Co Ltd,United States of America,United States of America,Gen,2009,,17479,DNV,,,Wilmington Trust Co Ltd,United States of America,2020-01-01T00:00:00Z
23337,9827566,CHIOS STAR,Chartworld Shipping Corp,Greece,Chartworld Shipping Corp,Greece,Marshall Islands,Tank,2018,,50506,LR,V Ships Group,Monaco,Chartworld Shipping Corp,Greece,2020-01-01T00:00:00Z
24838,9562130,TWO KASTURI,Tanjung Offshore Services Sdn Bhd,Malaysia,Tanjung Offshore Services Sdn Bhd,Malaysia,Malaysia,Offs,2009,,1650,BV,,,Tanjung Offshore Services Sdn Bhd,Malaysia,2020-01-01T00:00:00Z
34096,9556181,NAVIG8 HONOR,Navig8 Group Ltd,United Kingdom,Navig8 Group Ltd,United Kingdom,Marshall Islands,Tank,2011,,74996,ABS,Suntech Ship Management Pte Ltd,Singapore,Navig8 Group Ltd,United Kingdom,2020-01-01T00:00:00Z
35338,9186235,ISOLDANA,Masterbulk Pte Ltd,Singapore,Masterbulk Pte Ltd,Singapore,Singapore,Bulk,2000,,44691,DNV,,,Masterbulk Pte Ltd,Singapore,2020-01-01T00:00:00Z
40097,9134294,ECHO STAR,Oriental Energy Co. Ltd.,China,Oriental Energy Co. Ltd.,China,Belize,LPG,1997,,49651,BV,,,Oriental Energy Co. Ltd.,China,2020-01-01T00:00:00Z
33713,9833670,NAVIG8 GUARD,Navig8 Group Ltd,United Kingdom,Navig8 Group Ltd,United Kingdom,Liberia,Tank,2019,,49761,KR,TB Marine Shipmanagement GmbH & Co KG,Germany,Navig8 Group Ltd,United Kingdom,2020-01-01T00:00:00Z
23552,9731925,COSCO SHIPPING VOLGA,China COSCO Shipping Corp Ltd,China,China COSCO Shipping Corp Ltd,China,Hong Kong,Cont,2017,,111244,CC,Shanghai Ocean Shipping Co Ltd,China,China COSCO Shipping Corp Ltd,China,2020-01-01T00:00:00Z
1332,9794850,ADVANTAGE PORTO CERVO,Minsheng Financial Leasing Co Ltd,China,Genel Denizcilik Nakliyati A.S. (Geden Lines),Turkey,Marshall Islands,Tank,2019,,75145,LR,Genel Denizcilik Nakliyati A.S. (Geden Lines),Turkey,Genel Denizcilik Nakliyati A.S. (Geden Lines),Turkey,2023-06-11T00:00:00Z
34965,9478834,JUBILANT SUCCESS,Nissen Kaiun KK,Japan,Nissen Kaiun KK,Japan,Panama,Bulk,2012,,110909,NK,,,Nissen Kaiun KK,Japan,2020-01-01T00:00:00Z
11536,9410648,EUROINTEGRITY,Eurotankers Inc,Greece,Eurotankers Inc,Greece,Liberia,Tank,2009,,105291,BV,Eurotankers Inc,Greece,Eurotankers Inc,Greece,2020-01-01T00:00:00Z
37554,9365805,CMA CGM IVANHOE,Reederei Claus-Peter Offen Gmbh & Co KG,Germany,Reederei Claus-Peter Offen Gmbh & Co KG,Germany,Germany,Cont,2008,,120944,DNV,,,Reederei Claus-Peter Offen Gmbh & Co KG,Germany,2020-01-01T00:00:00Z
15398,9482029,BAO SUCCESS,HTM Shipping Co Ltd,China,HTM Shipping Co Ltd,China,Singapore,Bulk,2009,,56919,BV,HTM Shipping Co. Ltd,China,HTM Shipping Co Ltd,China,2020-01-01T00:00:00Z
6267,9552410,CAPE AMANDA,K Line Bulk Shipping (UK) Ltd.,United Kingdom,K Line Bulk Shipping (UK) Ltd.,United Kingdom,Panama,Bulk,2011,,182741,NK,,,K Line Bulk Shipping (UK) Ltd.,United Kingdom,2022-03-31T00:00:00Z
31648,9227613,TRANS FUTURE 3,Toyofuji Shipping Co. Ltd. (Toyofuji Kaiun KK),Japan,Toyofuji Shipping Co. Ltd. (Toyofuji Kaiun KK),Japan,Panama,PCC,2001,,9491,NK,,,Toyofuji Shipping Co. Ltd. (Toyofuji Kaiun KK),Japan,2020-01-01T00:00:00Z
5242,9687693,SCARLET EAGLE,Wisdom Marine Lines SA,Taiwan,Wisdom Marine Lines SA,Taiwan,Panama,Bulk,2014,,81842,NK,,,Wisdom Marine Lines SA,Taiwan,2022-05-13T00:00:00Z
7249,9741437,ONE SWAN,Anchor Ship Investment Co Ltd,Japan,Anchor Ship Investment Co Ltd,Japan,Panama,Cont,2017,,139335,NK,Columbia Shipmanagement Ltd (Cyprus),Cyprus,Anchor Ship Investment Co Ltd,Japan,2022-02-07T00:00:00Z
39569,9247302,KOTA TEGUH,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Singapore,Cont,2002,,9350,KR,,,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
8384,9699206,SAN VICENTE,Moller AP,Denmark,Moller AP,Denmark,Singapore,Cont,2014,,112224,ABS,Maersk A/S,Denmark,Moller AP,Denmark,2021-10-26T00:00:00Z
13470,9805453,ONE MADRID,Kawasaki Kisen K.K. (K Line),Japan,Kawasaki Kisen K.K. (K Line),Japan,Japan,Cont,2018,,146778,NK,K Line Ship Management Pte Ltd,Singapore,Kawasaki Kisen K.K. (K Line),Japan,2020-01-01T00:00:00Z
4407,9401831,DELTA PEARL,Oaktree Capital Managemet LP,United States of America,Oaktree Capital Managemet LP,United States of America,Bahamas,Bulk,2009,,51725,DNV,,,Oaktree Capital Managemet LP,United States of America,2022-07-21T00:00:00Z
13130,9402598,GASCHEM ANTARCTIC,GasChem Services Gmbh & Co KG,Germany,GasChem Services Gmbh & Co KG,Germany,Liberia,LPG,2010,,18940,LR,HarpainGas GmbH & Co KG,Germany,GasChem Services Gmbh & Co KG,Germany,2020-01-01T00:00:00Z
29261,9047300,ZODIAC STAR,Wee Tiong (S) Pte Ltd,Singapore,Wee Tiong (S) Pte Ltd,Singapore,Panama,Tank,1992,,4993,RI,Ocean Oil Marine Pte Ltd,Singapore,Wee Tiong (S) Pte Ltd,Singapore,2020-01-01T00:00:00Z
36321,9714305,SERI CAMAR,Malaysia International Shipping Corp. Berhad (M I S C),Malaysia,Malaysia International Shipping Corp. Berhad (M I S C),Malaysia,Malaysia,LNG,2018,,84311,ABS,,,Malaysia International Shipping Corp. Berhad (M I S C),Malaysia,2020-01-01T00:00:00Z
35929,9534248,BALADEWA,Logindo Samudramakmur,Indonesia,Logindo Samudramakmur,Indonesia,Indonesia,Offs,2013,,3307,ABS,,,Logindo Samudramakmur,Indonesia,2020-01-01T00:00:00Z
16190,9554171,AKTEA R,J.G. Roussos Shipping S.A.,Greece,J.G. Roussos Shipping S.A.,Greece,Malta,Bulk,2010,,28372,NK,,,J.G. Roussos Shipping S.A.,Greece,2020-01-01T00:00:00Z
35753,9299214,OTTOMANA,Mediterranea Di Navigazione SpA,Italy,Mediterranea Di Navigazione SpA,Italy,Italy,Chem,2006,,27300,RI,,,Mediterranea Di Navigazione SpA,Italy,2020-01-01T00:00:00Z
33822,9404998,CORAL GEM,Nanjing Ocean Shipping Co Ltd (NASCO),China,Nanjing Ocean Shipping Co Ltd (NASCO),China,Panama,Bulk,2010,,55073,BV,,,Nanjing Ocean Shipping Co Ltd (NASCO),China,2020-01-01T00:00:00Z
7140,9567661,SEROJA LIMA,Tokei Kaiun KK,Japan,Tokei Kaiun KK,Japan,Panama,Cont,2011,,90388,NK,Tokei Kaiun KK,Japan,Tokei Kaiun KK,Japan,2022-02-15T00:00:00Z
34013,9442524,IKAN BAWAL,NCN Corp,Japan,NCN Corp,Japan,Panama,Bulk,2012,,83454,NK,MMS Co Ltd,Japan,NCN Corp,Japan,2020-01-01T00:00:00Z
37954,9492361,THE CHIEF,Puma Energy International,Switzerland,Puma Energy International,Switzerland,Marshall Islands,Tank,2013,,14953,BV,Executive Ship Management Pte. Ltd.,Singapore,Puma Energy International,Switzerland,2020-01-01T00:00:00Z
34097,9177557,NAVIGATOR VENUS,Navigator Gas LLC,United Kingdom,Navigator Gas LLC,United Kingdom,Liberia,LPG,2000,,23475,DNV,Thome Ship Management Pte. Ltd.,Singapore,Navigator Gas LLC,United Kingdom,2020-01-01T00:00:00Z
1673,9392860,LPGC GAS FREESIA,PT Bahari Nusantara,Indonesia,PT Bahari Nusantara,Indonesia,Indonesia,LPG,2007,,3650,KR,PT Bahari Nusantara,Indonesia,PT Bahari Nusantara,Indonesia,2023-05-09T00:00:00Z
2846,9335044,MRC BELIZ,MRC Denizcilik Turizm ve Petrol Urunleri Ticaret Ltd Sti,Turkey,MRC Denizcilik Turizm ve Petrol Urunleri Ticaret Ltd Sti,Turkey,Malta,Chem,2007,,46012,BV,MRC Denizcilik Turizm ve Petrol Urunleri Ticaret Ltd Sti,Turkey,MRC Denizcilik Turizm ve Petrol Urunleri Ticaret Ltd Sti,Turkey,2023-02-20T00:00:00Z
25062,9574066,CANADIAN HIGHWAY,Taiyo Nippon Kisen Co. Ltd.,Japan,Taiyo Nippon Kisen Co. Ltd.,Japan,Panama,PCC,2010,,13150,NK,,,Taiyo Nippon Kisen Co. Ltd.,Japan,2020-01-01T00:00:00Z
1643,9813046,DH BLOSSOMING,Orange Maritime Pte Ltd,Singapore,Orange Maritime Pte Ltd,Singapore,Singapore,Chem,2018,,8703,ABS,Shanghai Dingheng Shipping Technology Co Ltd,China,Orange Maritime Pte Ltd,Singapore,2023-05-11T00:00:00Z
19719,9282742,OKTEM AKSOY,Akmar Shipping & Trading SA (Akmar Denizcilik ve Ticaret AS),Turkey,Akmar Shipping & Trading SA (Akmar Denizcilik ve Ticaret AS),Turkey,Malta,Bulk,2003,,52441,NK,,,Akmar Shipping & Trading SA (Akmar Denizcilik ve Ticaret AS),Turkey,2020-01-01T00:00:00Z
17127,9601194,KING PHILIPPOS,Bilinder Marine Corp. SA,Greece,Bilinder Marine Corp. SA,Greece,Malta,Tank,2012,,111827,ABS,Latsco Marine Management Inc (LMM),Panama,Bilinder Marine Corp. SA,Greece,2020-01-01T00:00:00Z
4918,9701322,GOLDEN KATHRINE,Golden Ocean Group Ltd (GOGL),Bermuda,Golden Ocean Group Ltd (GOGL),Bermuda,Hong Kong,Bulk,2015,,182486,ABS,SeaTeam Management Pte. Ltd.,Singapore,Golden Ocean Group Ltd (GOGL),Bermuda,2022-05-30T00:00:00Z
5237,9350288,GLOBAL LIBERTY,BW LPG Ltd,Norway,BW LPG Ltd,Norway,Norway (NIS),LPG,2007,,54975,KR,Viet My Petrol Transportation Co Ltd (Vietmy),Viet Nam,BW LPG Ltd,Norway,2022-05-13T00:00:00Z
26232,9519664,PHUBAI PATTRA 2,Thai Oil Public Co. Ltd.,Thailand,Thai Oil Public Co. Ltd.,Thailand,Thailand,Tank,2009,,7473,BV,,,Thai Oil Public Co. Ltd.,Thailand,2020-01-01T00:00:00Z
13000,9600944,FRONT IDUN,Frontline Ltd (Bermuda),Bermuda,Frontline Ltd (Bermuda),Bermuda,Marshall Islands,Tank,2015,,156880,ABS,SeaTeam Management Pte. Ltd.,Singapore,Frontline Ltd (Bermuda),Bermuda,2020-01-01T00:00:00Z
13480,9727302,CORONA TRITON,Kawasaki Kisen K.K. (K Line),Japan,Kawasaki Kisen K.K. (K Line),Japan,Japan,Bulk,2015,,88881,NK,,,Kawasaki Kisen K.K. (K Line),Japan,2020-01-01T00:00:00Z
9729,9717395,GOLDEN CIRRUS,Golden Ocean Group Ltd (GOGL),Bermuda,Golden Ocean Group Ltd (GOGL),Bermuda,Marshall Islands,Bulk,2018,,180487,ABS,Wallem Shipmanagement Ltd. (WSM),Hong Kong,Golden Ocean Group Ltd (GOGL),Bermuda,2020-01-01T00:00:00Z
17566,9354181,SUNRISE WARRIOR,Bahari Nusantara,Indonesia,Bahari Nusantara,Indonesia,Indonesia,Chem,2006,,12990,NK,Bahari Nusantara,Indonesia,Bahari Nusantara,Indonesia,2020-01-01T00:00:00Z
23110,9566344,HUA YUN,Chinese Petroleum Corp. (C P C),"Taiwan, Province Of China",Chinese Petroleum Corp. (C P C),"Taiwan, Province Of China",Taiwan,Tank,2011,,40522,BV,Chinese Petroleum Corp. (C P C),"Taiwan, Province Of China",Chinese Petroleum Corp. (C P C),"Taiwan, Province Of China",2020-01-01T00:00:00Z
34809,9865520,EVA TOKYO,Nisshin Shipping Co Ltd (Nisshin Kaiun KK),Japan,Nisshin Shipping Co Ltd (Nisshin Kaiun KK),Japan,Panama,Chem,2019,,19841,BV,Victoria Ship Management Inc,Japan,Nisshin Shipping Co Ltd (Nisshin Kaiun KK),Japan,2020-01-01T00:00:00Z
33360,9636905,YANGTZE CROWN,New Yangtze Navigation (Singapore) Pte Ltd,Singapore,New Yangtze Navigation (Singapore) Pte Ltd,Singapore,Marshall Islands,Bulk,2018,,82000,NK,V Ships Shanghai Ltd,China,New Yangtze Navigation (Singapore) Pte Ltd,Singapore,2020-01-01T00:00:00Z
4531,9358838,NAN XIN 27,Unknown,Unknown,Zhejiang Nan Xin Shipping Co Ltd,China,Marshall Islands,Bulk,2006,,74483,RI,,,Zhejiang Nan Xin Shipping Co Ltd,China,2022-07-04T00:00:00Z
16577,9749817,OCEANIC SUCCESS,Indobaruna Bulk Transport,Indonesia,Indobaruna Bulk Transport,Indonesia,Indonesia,Bulk,2016,,9636,NK,,,Indobaruna Bulk Transport,Indonesia,2020-01-01T00:00:00Z
9037,9579030,STENA SUPERIOR,Stena Bulk AB,Sweden,Stena Bulk AB,Sweden,Bermuda,Tank,2011,,159236,BV,Northern Marine Management Ltd,United Kingdom,Stena Bulk AB,Sweden,2021-04-11T00:00:00Z
3454,9347061,SABETTA,TK Nord Project LLC,Russia,TK Nord Project LLC,Russia,Russia,Gen,2006,,17295,RI,TK Nord Project LLC,Russia,TK Nord Project LLC,Russia,2022-12-12T00:00:00Z
24596,9176412,VIRGO I,Swiss Carriers SA,Greece,Swiss Carriers SA,Greece,Panama,Tank,1997,,17781,NK,Adriatic Tankers Shipping Co. S.A.,Greece,Swiss Carriers SA,Greece,2020-01-01T00:00:00Z
36855,9109524,U THAR,Myanma Five Star Line,Myanmar,Myanma Five Star Line,Myanmar,Myanmar,Bulk,1995,,18315,NK,Myanma Five Star Line,Myanmar,Myanma Five Star Line,Myanmar,2020-01-01T00:00:00Z
35883,9636644,MAERSK AEGEAN,Maersk Tankers Singapore Pte Ltd,Singapore,Maersk Tankers Singapore Pte Ltd,Singapore,Singapore,Tank,2013,,37538,LR,Synergy Denmark AS,Denmark,Maersk Tankers Singapore Pte Ltd,Singapore,2020-01-01T00:00:00Z
33464,9392353,MERCURY LEADER,Nippon Yusen Kaisha (N Y K),Japan,Nippon Yusen Kaisha (N Y K),Japan,Japan,PCC,2010,,15045,NK,,,Nippon Yusen Kaisha (N Y K),Japan,2020-01-01T00:00:00Z
1455,9102083,STOLT INSPIRATION,Stolt Tankers BV,Netherlands,Stolt Tankers BV,Netherlands,Cayman Islands,Chem,1997,,37205,DNV,Stolt Tankers BV,Netherlands,Stolt Tankers BV,Netherlands,2023-05-29T00:00:00Z
