id,imo,vessel_name,beneficial_owner,beneficial_owner_country,operator,operator_country,flag_name,vessel_type_code,built_year,buyer,dwt_design,class1_code,technical_manager,technical_manager_country,commercial_manager,commercial_manager_country,modified_at
15381,9462081,ISSELIA,Hong Lam Marine Pte Ltd,Singapore,Hong Lam Marine Pte Ltd,Singapore,Singapore,Tank,2008,,8679,BV,,,Hong Lam Marine Pte Ltd,Singapore,2020-01-01T00:00:00Z
30141,9462720,YM UPSURGENCE,Yang Ming Marine Transport Corp,"Taiwan, Province Of China",Yang Ming Marine Transport Corp,"Taiwan, Province Of China",Taiwan,Cont,2012,,103235,ABS,Yang Ming Marine Transport Corp,"Taiwan, Province Of China",Yang Ming Marine Transport Corp,"Taiwan, Province Of China",2020-01-01T00:00:00Z
13313,9463267,BAY BRIDGE,Kawasaki Kisen K.K. (K Line),Japan,Kawasaki Kisen K.K. (K Line),Japan,Panama,Cont,2010,,52118,NK,,,Kawasaki Kisen K.K. (K Line),Japan,2020-01-01T00:00:00Z
13311,9463279,BANGKOK BRIDGE,Kawasaki Kisen K.K. (K Line),Japan,Kawasaki Kisen K.K. (K Line),Japan,Panama,Cont,2010,,51700,NK,,,Kawasaki Kisen K.K. (K Line),Japan,2020-01-01T00:00:00Z
4493,9463281,MSC HOUSTON,Mediterranean Shipping Co SA (MSC),Switzerland,Mediterranean Shipping Co SA (MSC),Switzerland,Portugal,Cont,2010,,52184,BV,MSC Shipmanagement Ltd,Cyprus,MSC Shipmanagement Ltd,Cyprus,2022-07-11T00:00:00Z
13310,9463293,BEAR MOUNTAIN BRIDGE,Kawasaki Kisen K.K. (K Line),Japan,Kawasaki Kisen K.K. (K Line),Japan,Panama,Cont,2011,,52118,NK,,,Kawasaki Kisen K.K. (K Line),Japan,2020-01-01T00:00:00Z
5309,9463310,BALTIC NORTH,Ocean Network Express Pte Ltd,Singapore,Ocean Network Express Pte Ltd,Singapore,Panama,Cont,2011,,52452,BV,,,Ocean Network Express Pte Ltd,Singapore,2022-05-10T00:00:00Z
5436,9463346,BAI CHAY BRIDGE,Kawasaki Kisen K.K. (K Line),Japan,Kawasaki Kisen K.K. (K Line),Japan,Panama,Cont,2011,,52452,NK,,,Kawasaki Kisen K.K. (K Line),Japan,2022-05-03T00:00:00Z
13712,9463528,GLORY STAR,Khai Hoan Marine Corp.,Viet Nam,Khai Hoan Marine Corp.,Viet Nam,Vietnam,Tank,2007,,16820,BV,,,Khai Hoan Marine Corp.,Viet Nam,2020-01-01T00:00:00Z
15862,9463592,AMFITRITI,Hellenic Carriers Limited,Greece,Hellenic Carriers Limited,Greece,Greece,Bulk,2010,,58814,LR,,,Hellenic Carriers Limited,Greece,2020-01-01T00:00:00Z
566,9463748,SKY GLOBE,Globus Maritime Ltd,Greece,Globus Shipmanagement Corp.,Greece,Marshall Islands,Bulk,2009,,56854,NK,Globus Shipmanagement Corp.,Greece,Globus Shipmanagement Corp.,Greece,2023-08-22T00:00:00Z
22641,9464211,ENA UNICORN,Eastern Navigation Pte Ltd,Singapore,Eastern Navigation Pte Ltd,Singapore,Singapore,Offs,2008,,499,ABS,,,Eastern Navigation Pte Ltd,Singapore,2020-01-01T00:00:00Z
13293,9464388,AEGEAN HIGHWAY,Kawasaki Kisen K.K. (K Line),Japan,Kawasaki Kisen K.K. (K Line),Japan,Japan,PCC,2008,,18867,NK,,,Kawasaki Kisen K.K. (K Line),Japan,2020-01-01T00:00:00Z
40224,9464510,OMICRON ATLAS,Omicron Ship Management Inc,Greece,Omicron Ship Management Inc,Greece,Liberia,Bulk,2008,,76554,RI,,,Omicron Ship Management Inc,Greece,2020-01-01T00:00:00Z
1702,9464560,EASTERLY SYMPHONY,Oaktree Capital Managemet LP,United States of America,Denali Tankers Inc,Singapore,Marshall Islands,Tank,2009,,36677,KR,Anglo-Eastern Tanker Management (Hong Kong) Ltd,Hong Kong,Womar Logistics Pte Ltd,Singapore,2023-05-08T00:00:00Z
3643,9464687,TS SINGAPORE,Teh Shipping Lines Co Ltd,Taiwan,Teh Shipping Lines Co Ltd,Taiwan,Marshall Islands,Cont,2010,,54278,NK,Fleet Management Ltd - HKG,Hong Kong,Teh Shipping Lines Co Ltd,Taiwan,2022-11-11T00:00:00Z
4765,9464716,ZIM ASIA,AL Global Containers GmbH & Co. KG,Germany,AL Global Containers GmbH & Co. KG,Germany,Liberia,Cont,2010,,54308,ABS,,,AL Global Containers GmbH & Co. KG,Germany,2022-06-07T00:00:00Z
6352,9465277,MSC ALTAIR,SinOceanic Shipping ASA,Norway,SinOceanic Shipping ASA,Norway,Liberia,Cont,2012,,141051,DNV,MSC Shipmanagement Ltd.,Cyprus,SinOceanic Shipping ASA,Norway,2022-03-29T00:00:00Z
34309,9465992,TORM AGNES,Oaktree Capital Managemet LP,United States of America,Oaktree Capital Managemet LP,United States of America,Singapore,Tank,2011,,49999,DNV,Torm Dampskibsselskabet A/S,Denmark,Oaktree Capital Managemet LP,United States of America,2020-01-01T00:00:00Z
19779,9466582,ADVANTAGE SPRING,Advantage Tankers LLC,Switzerland,Advantage Tankers LLC,Switzerland,Malta,Tank,2010,,156597,ABS,Genel Denizcilik Nakliyati A.S. (Geden Lines),Turkey,Advantage Tankers LLC,Switzerland,2020-01-01T00:00:00Z
2449,9466714,SLOMAN HERA,Sloman Neptun Schiffahrts,Germany,Sloman Neptun Schiffahrts,Germany,Antigua and Barbuda,Chem,2012,,16426,DNV,Sloman Neptun Schiffahrts,Germany,Sloman Neptun Schiffahrts,Germany,2023-04-21T00:00:00Z
2448,9466738,SLOMAN HERMES,Sloman Neptun Schiffahrts,Germany,Sloman Neptun Schiffahrts,Germany,Malta,Chem,2012,,16418,DNV,Sloman Neptun Schiffahrts,Germany,Sloman Neptun Schiffahrts,Germany,2023-04-21T00:00:00Z
4466,9466867,CSCL STAR,COSCO Shipping Development Co Ltd,China,Cosco Shipping Lines Co. Ltd.,China,Hong Kong,Cont,2011,,155740,CC,Shanghai Ocean Shipping Co Ltd,China,Shanghai Ocean Shipping Co Ltd,China,2022-07-13T00:00:00Z
35140,9466972,NORTHERN JAGUAR,Norddeutsche Vermogensanlage Gmbh & Co KG,Germany,Norddeutsche Vermogensanlage Gmbh & Co KG,Germany,Portugal,Cont,2009,,108731,DNV,V Ships Hamburg GmbH & Co KG,Germany,Norddeutsche Vermogensanlage Gmbh & Co KG,Germany,2020-01-01T00:00:00Z
1594,9466984,MAERSK SHEKOU,Moller AP,Denmark,Maersk A/S,Denmark,Singapore,Cont,2010,,108622,LR,V Ships Hamburg GmbH & Co KG,Germany,V Ships Hamburg GmbH & Co KG,Germany,2023-05-17T00:00:00Z
2315,9467043,NORTHERN PROMOTION,Norddeutsche Vermogensanlage Gmbh & Co KG,Germany,Norddeutsche Vermogensanlage Gmbh & Co KG,Germany,Madeira,Cont,2010,,59483,DNV,,,V Ships Hamburg GmbH & Co KG,Germany,2023-05-09T00:00:00Z
22692,9467251,CSCL VENUS,China Shipping Container Lines Co. Ltd. (CSCL),China,China Shipping Container Lines Co. Ltd. (CSCL),China,Hong Kong,Cont,2011,,155470,CC,,,China Shipping Container Lines Co. Ltd. (CSCL),China,2020-01-01T00:00:00Z
4301,9467263,CSCL JUPITER,COSCO Shipping Development Co Ltd,China,Cosco Shipping Lines Co. Ltd.,China,Hong Kong,Cont,2011,,155480,CC,Shanghai Ocean Shipping Co Ltd,China,COSCO Shipping Development Co Ltd,China,2022-08-05T00:00:00Z
3235,9467275,CSCL MERCURY,COSCO Shipping Development Co Ltd,China,Cosco Shipping Lines Co. Ltd.,China,Hong Kong,Cont,2011,,155374,CC,Shanghai Ocean Shipping Co Ltd,China,COSCO Shipping Development Co Ltd,China,2023-01-13T00:00:00Z
6630,9467287,CSCL MARS,China Shipping Container Lines Co. Ltd. (CSCL),China,China Shipping Container Lines Co. Ltd. (CSCL),China,Hong Kong,Cont,2011,,155467,CC,Shanghai Ocean Shipping Co Ltd,China,China Shipping Container Lines Co. Ltd. (CSCL),China,2022-03-16T00:00:00Z
6621,9467299,CSCL SATURN,China Shipping Container Lines Co. Ltd. (CSCL),China,China Shipping Container Lines Co. Ltd. (CSCL),China,Hong Kong,Cont,2011,,155426,CC,,,China Shipping Container Lines Co. Ltd. (CSCL),China,2022-03-16T00:00:00Z
6697,9467304,CSCL URANUS,COSCO Shipping Development Co Ltd,China,Cosco Shipping Lines Co. Ltd.,China,Hong Kong,Cont,2012,,155628,CC,Shanghai Ocean Shipping Co Ltd,China,COSCO Shipping Development Co Ltd,China,2022-03-14T00:00:00Z
3548,9467316,CSCL NEPTUNE,COSCO Shipping Development Co Ltd,China,Cosco Shipping Lines Co. Ltd.,China,Hong Kong,Cont,2012,,155264,CC,Shanghai Ocean Shipping Co Ltd,China,COSCO Shipping Development Co Ltd,China,2022-11-25T00:00:00Z
4744,9467457,MSC KATIE,Mediterranean Shipping Co SA (MSC),Switzerland,Mediterranean Shipping Co SA (MSC),Switzerland,Panama,Cont,2012,,154792,DNV,Mediterranean Shipping Co Srl,Italy,Mediterranean Shipping Co SA (MSC),Switzerland,2022-06-08T00:00:00Z
14720,9467794,HAFNIA AUSTRALIA,Kontiki Shipping Pte.,Singapore,Kontiki Shipping Pte.,Singapore,Singapore,Tank,2010,,74540,DNV,Donnelly Tanker Management Ltd.,Cyprus,Kontiki Shipping Pte.,Singapore,2020-01-01T00:00:00Z
3600,9467809,HAFNIA ASIA,Hafnia Tankers (Member of BW Group),Denmark,Hafnia Pools Pte Ltd,Singapore,Malta,Tank,2010,,74490,DNV,Donnelly Tanker Management Ltd.,Cyprus,Hafnia Tankers Singapore Pte Ltd,Singapore,2022-11-18T00:00:00Z
4284,9467823,GOLDEN PIONEER,Golden Island Diesel Oil Trading Pte Ltd,Singapore,Golden Island Petroleum,Singapore,Singapore,Tank,2011,,3630,KR,Golden Island Petroleum,Singapore,Golden Island Petroleum,Singapore,2022-08-11T00:00:00Z
12493,9468097,RIKE,Gebruder Ahrens KG,Germany,Gebruder Ahrens KG,Germany,Antigua and Barbuda,Gen,2010,,12653,BV,Rambow Bereederungs GmbH & Co KG (Reederei Rambow),Germany,Gebruder Ahrens KG,Germany,2020-01-01T00:00:00Z
2459,9468102,BBC ALBERTA,Briese Schiffahrts Gmbh & Co. KG,Germany,Briese Schiffahrts Gmbh & Co. KG,Germany,Liberia,Gen,2010,,12655,DNV,,,Briese Schiffahrts Gmbh & Co. KG,Germany,2023-04-21T00:00:00Z
2446,9468190,NORMAND BALTIC,Solstad Shipping AS,Norway,Solstad Shipping AS,Norway,United Kingdom,Offs,2010,,4100,DNV,,,Solstad Shipping AS,Norway,2023-04-21T00:00:00Z
6806,9468308,ONE ALTAIR,Nippon Yusen Kaisha (NYK Line),Japan,Ocean Network Express Pte Ltd,Singapore,Panama,Cont,2010,,95660,NK,,,Nippon Yusen Kaisha (NYK Line),Japan,2022-03-08T00:00:00Z
23031,9468322,NEW PEARL,China VLCC Co Ltd,Hong Kong,China VLCC Co Ltd,Hong Kong,Hong Kong,Tank,2011,,301866,LR,Associated Maritime Co (Hong Kong) Ltd 'AMCL',Hong Kong,China VLCC Co Ltd,Hong Kong,2020-01-01T00:00:00Z
40010,9468360,PAN FREEDOM,Pan Ocean Co Ltd,"Korea, Republic Of",Pan Ocean Co Ltd,"Korea, Republic Of",Panama,Bulk,2012,,174977,KR,POS SM Co Ltd,"Korea, Republic Of",Pan Ocean Co Ltd,"Korea, Republic Of",2020-01-01T00:00:00Z
611,9468437,TITAN UNIKUM,Titan Shipping BV,Greece,Titan Shipping BV,Greece,Cyprus,ComG,2011,,12210,DNV,Titan Shipping BV,Greece,Titan Shipping BV,Greece,2023-08-15T00:00:00Z
27628,9469247,SUPER STAR,Setsuyo Kisen Co.,Japan,Setsuyo Kisen Co.,Japan,Panama,Gen,2008,,14000,NK,,,Setsuyo Kisen Co.,Japan,2020-01-01T00:00:00Z
23995,9469314,PENG HU WAN,Cosco Southern Asphalt Shipping Co. Ltd.,China,Cosco Southern Asphalt Shipping Co. Ltd.,China,China,Tank,2008,,6327,CC,,,Cosco Southern Asphalt Shipping Co. Ltd.,China,2020-01-01T00:00:00Z
34045,9469467,DIONE,Neda Maritime Agency Co Ltd,Greece,Neda Maritime Agency Co Ltd,Greece,Greece,Bulk,2009,,180132,LR,,,Neda Maritime Agency Co Ltd,Greece,2020-01-01T00:00:00Z
5284,9469493,ORIENT U,Unknown Chinese,China,Unknown Chinese,China,Hong Kong,Bulk,2011,,79754,CC,Orient Navigation Management Pte Ltd,China,Unknown Chinese,China,2022-05-11T00:00:00Z
2982,9469560,MSC TERESA,Mediterranean Shipping Co SA (MSC),Switzerland,Mediterranean Shipping Co SA (MSC),Switzerland,Panama,Cont,2011,,166101,DNV,Mediterranean Shipping Co Srl,Italy,Mediterranean Shipping Co SA (MSC),Switzerland,2023-02-10T00:00:00Z
4675,9469625,GUO MAY,Foremost Group Inc,United States of America,Foremost Group Inc,United States of America,Liberia,Bulk,2011,,176536,BV,Foremost Group Inc,United States of America,Foremost Group Inc,United States of America,2022-06-15T00:00:00Z
26682,9469778,PACIFIC INNOVATION,Thorco Shipping A/S,Denmark,Thorco Shipping A/S,Denmark,Canada,Gen,2011,,19000,LR,,,Thorco Shipping A/S,Denmark,2020-01-01T00:00:00Z
40748,9469895,HYUNDAI ULSAN,Polaris Shipmanagement Co. Ltd.,Isle Of Man,Polaris Shipmanagement Co. Ltd.,Isle Of Man,Marshall Islands,Gen,2011,,30152,KR,HMM Ocean Service Co Ltd,"Korea, Republic Of",Polaris Shipmanagement Co. Ltd.,Isle Of Man,2020-01-01T00:00:00Z
40751,9469900,RICKMERS INCHON,Polaris Shipmanagement Co. Ltd.,Isle Of Man,Polaris Shipmanagement Co. Ltd.,Isle Of Man,Marshall Islands,Gen,2011,,30104,KR,HMM Ocean Service Co Ltd,"Korea, Republic Of",Polaris Shipmanagement Co. Ltd.,Isle Of Man,2020-01-01T00:00:00Z
5830,9469924,TRANSWORLD NAVIGATOR,Stealth Maritime Corp. SA,Greece,Stealth Maritime Corp. SA,Greece,Liberia,Bulk,2010,,177897,ABS,Stealth Maritime Corp. SA,Greece,Stealth Maritime Corp. SA,Greece,2022-04-14T00:00:00Z
9514,9470246,POLARIS STARDOM,Unknown Japanese,,Unknown Japanese,,Panama,Chem,2008,,12489,KR,KTM Shipping Co. Ltd.,"Korea, Republic Of",Unknown Japanese,,2020-10-13T00:00:00Z
34183,9470545,STOLT MOMIJI,NYK Stolt Shipholding Inc,Japan,NYK Stolt Shipholding Inc,Japan,Cayman Islands,Chem,2010,,12829,LR,Stolt Tankers B.V,Netherlands,NYK Stolt Shipholding Inc,Japan,2020-01-01T00:00:00Z
20500,9470662,ANGEL No. 1,Angel Shipping (Hong Kong) Co. Ltd.,China,Angel Shipping (Hong Kong) Co. Ltd.,China,Hong Kong,Tank,2009,,7681,BV,,,Angel Shipping (Hong Kong) Co. Ltd.,China,2020-01-01T00:00:00Z
9537,9471185,MO SATU,Unknown Malaysians,Malaysia,Unknown Malaysians,Malaysia,Malaysia,Tank,2008,,7550,BV,Straits Marine Services Pte Ltd,Singapore,Unknown Malaysians,Malaysia,2020-10-05T00:00:00Z
8998,9471238,MSC SHAHAR,Transportation Recovery Fund (TRF),United States of America,Transportation Recovery Fund (TRF),United States of America,Marshall Islands,Cont,2011,,50134,DNV,MSC Shipmanagement Ltd,Cyprus,Transportation Recovery Fund (TRF),United States of America,2021-04-22T00:00:00Z
37564,9471408,CMA CGM NEVADA,Reederei Claus-Peter Offen Gmbh & Co KG,Germany,Reederei Claus-Peter Offen Gmbh & Co KG,Germany,Malta,Cont,2011,,146182,DNV,CPO Containerschiffreederei GmbH & Co KG,Germany,Reederei Claus-Peter Offen Gmbh & Co KG,Germany,2020-01-01T00:00:00Z
33353,9471434,RADIANCE,New Maritime Pte Ltd,Singapore,New Maritime Pte Ltd,Singapore,Singapore,Tank,2008,,2814,CC,,,New Maritime Pte Ltd,Singapore,2020-01-01T00:00:00Z
31315,9471446,LUMINOUS,United Maritime Pte. Ltd.,Singapore,United Maritime Pte. Ltd.,Singapore,Singapore,Tank,2009,,2814,CC,,,United Maritime Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
1321,9471599,DING HENG 42,Shanghai Dingheng Shipping Technology Co Ltd,China,Shanghai Dingheng Shipping Technology Co Ltd,China,Marshall Islands,Chem,2008,,17777,LR,Shanghai Dingheng Shipping Technology Co Ltd,China,Shanghai Dingheng Shipping Technology Co Ltd,China,2023-06-11T00:00:00Z
19781,9472622,ADVANTAGE ATOM,Advantage Tankers LLC,Switzerland,Advantage Tankers LLC,Switzerland,Marshall Islands,Tank,2011,,116014,ABS,Genel Denizcilik Nakliyati A.S. (Geden Lines),Turkey,Advantage Tankers LLC,Switzerland,2020-01-01T00:00:00Z
26122,9472749,EASTERN QUEST,Tokyo Marine Asia Pte. Ltd.,Japan,Tokyo Marine Asia Pte. Ltd.,Japan,Panama,Chem,2009,,8871,NK,Unix Line Pte. Ltd.,Singapore,Tokyo Marine Asia Pte. Ltd.,Japan,2020-01-01T00:00:00Z
40680,9473054,RBD GINO FERRETTI,Premuda Societa Di Navigazione Per Azioni,Italy,Premuda Societa Di Navigazione Per Azioni,Italy,Italy,Tank,2011,,107546,RI,Csm Italy Srl,Italy,Premuda Societa Di Navigazione Per Azioni,Italy,2020-01-01T00:00:00Z
1857,9473066,SEALEO,Thenamaris Ships Management Inc,Greece,Thenamaris Ships Management Inc,Greece,Malta,Tank,2012,,107505,ABS,Thenamaris Ships Management Inc,Greece,Thenamaris Ships Management Inc,Greece,2023-04-17T00:00:00Z
38923,9473145,GLYFADA I,Sea Traders SA,Greece,Sea Traders SA,Greece,Malta,Bulk,2009,,75639,BV,Centrocom Ltd,Greece,Sea Traders SA,Greece,2020-01-01T00:00:00Z
38900,9473171,KEA,Sea Traders SA,Greece,Sea Traders SA,Greece,Malta,Bulk,2010,,75633,BV,,,Sea Traders SA,Greece,2020-01-01T00:00:00Z
4272,9473274,SPRING SNOW,Kassian Maritime Navigation Agency Ltd.,Greece,Kassian Maritime Navigation Agency Ltd.,Greece,Marshall Islands,Bulk,2010,,75200,BV,Kassian Maritime Navigation Agency Ltd.,Greece,Kassian Maritime Navigation Agency Ltd.,Greece,2022-08-15T00:00:00Z
19464,9473391,MARITEC,Adani Shipping (China) Co Ltd (Dalian),China,Adani Shipping (China) Co Ltd (Dalian),China,Hong Kong,Bulk,2009,,33266,CC,,,Adani Shipping (China) Co Ltd (Dalian),China,2020-01-01T00:00:00Z
3841,9473535,CSB GLORY,,,,,Hong Kong,Bulk,2011,,315063,CC,,,,,2022-10-13T00:00:00Z
34264,9473573,GLOBAL HARMONY,Ocean Carriers Shipping Ltd.,Greece,Ocean Carriers Shipping Ltd.,Greece,Liberia,Bulk,2010,,34529,NK,,,Ocean Carriers Shipping Ltd.,Greece,2020-01-01T00:00:00Z
26402,9473597,DALLY,Taylor Maritime (HK) Ltd.,Hong Kong,Taylor Maritime (HK) Ltd.,Hong Kong,Marshall Islands,Bulk,2009,,32216,ABS,Fairmont Shipping (Canada) Ltd,Canada,Taylor Maritime (HK) Ltd.,Hong Kong,2020-01-01T00:00:00Z
30268,9473626,GSL AFRICA,Zim Integrated Shipping Services Ltd.,Israel,Zim Integrated Shipping Services Ltd.,Israel,Liberia,Cont,2010,,32906,NK,,,Zim Integrated Shipping Services Ltd.,Israel,2020-01-01T00:00:00Z
12101,9474553,ANNE,Exmar/Wah Kwong Shipping,Belgium,Exmar/Wah Kwong Shipping,Belgium,Hong Kong,LPG,2010,,2999,CC,Wah Kwong Ship Management (HK) Ltd,Hong Kong,Exmar/Wah Kwong Shipping,Belgium,2020-01-01T00:00:00Z
5594,9474656,PROTECTOR ST. JOHN,U-Ming Marine Transport Corp,"Taiwan, Province Of China",U-Ming Marine Transport Corp,"Taiwan, Province Of China",Singapore,Bulk,2012,,56562,KR,,,U-Ming Marine Transport Corp,"Taiwan, Province Of China",2022-04-26T00:00:00Z
3876,9474709,AGIOS MAKARIOS,Golden Union Shipping Co SA,Greece,Ultrabulk A/S,Chile,Malta,Bulk,2017,,80929,LR,Golden Union Maritime Operations SA,Panama,Golden Union Maritime Operations SA,Panama,2022-10-07T00:00:00Z
26676,9474802,THOR BREEZE,Thoresen Thai Agencies Public Co. Ltd.,Thailand,Thoresen Thai Agencies Public Co. Ltd.,Thailand,Singapore,Bulk,2013,,53464,ABS,,,Thoresen Thai Agencies Public Co. Ltd.,Thailand,2020-01-01T00:00:00Z
6754,9475208,SOYO,Teekay Corp,Canada,Teekay Shipping (Glasgow) Ltd,United Kingdom,Bahamas,LNG,2011,,82929,ABS,Teekay Shipping (Glasgow) Ltd,United Kingdom,Teekay Shipping (Glasgow) Ltd,United Kingdom,2022-03-11T00:00:00Z
4680,9475258,MSC TARANTO,Reederei Claus-Peter Offen Gmbh & Co KG,Germany,Mediterranean Shipping Co SA (MSC),Switzerland,Liberia,Cont,2011,,166085,DNV,CPO Containerschiffreederei GmbH & Co KG,Germany,Mediterranean Shipping Co. (MSC),Switzerland,2022-06-15T00:00:00Z
489,9475777,AP ASTAREA,China Huarong Financial Leasing Co Ltd,China,Atlantska Plovidba,Croatia,Marshall Islands,Bulk,2012,,57239,BV,Atlantska Plovidba,Croatia,Atlantska Plovidba,Croatia,2023-08-27T00:00:00Z
1774,9476135,MELODY,Roxana Shipping S.A.,Greece,Roxana Shipping S.A.,Greece,Marshall Islands,Tank,2008,,38436,NK,Roxana Shipping S.A.,Greece,Roxana Shipping S.A.,Greece,2023-04-26T00:00:00Z
24846,9476630,MINERAL BRUSSEL,Tamba Kisen Kk,Japan,Tamba Kisen Kk,Japan,Marshall Islands,Bulk,2011,,175219,ABS,,,Tamba Kisen Kk,Japan,2020-01-01T00:00:00Z
3124,9476642,KOUNDOUROS,Marmaras Navigation Ltd,Greece,Marmaras Navigation Ltd,Greece,Liberia,Bulk,2012,,175247,CC,Marmaras Navigation Ltd,Greece,Marmaras Navigation Ltd,Greece,2023-01-26T00:00:00Z
5092,9476733,ZEUS LEADER,Nippon Yusen Kaisha (NYK Line),Japan,Nippon Yusen Kaisha (NYK Line),Japan,Japan,PCC,2009,,18697,NK,,,Nippon Yusen Kaisha (NYK Line),Japan,2022-05-20T00:00:00Z
5086,9476745,HELIOS LEADER,Nippon Yusen Kaisha (NYK Line),Japan,Nippon Yusen Kaisha (NYK Line),Japan,Japan,PCC,2009,,18692,NK,,,Nippon Yusen Kaisha (NYK Line),Japan,2022-05-23T00:00:00Z
13110,9476757,RUBY ACE,Fuyo Sogo Lease KK,Japan,Fuyo Sogo Lease KK,Japan,Cayman Islands,PCC,2010,,18724,NK,,,Fuyo Sogo Lease KK,Japan,2020-01-01T00:00:00Z
24924,9476824,HAFNIA LEO,Tankers Inc. A/S,Denmark,Tankers Inc. A/S,Denmark,Malta,Tank,2013,,52318,LR,Donnelly Tanker Management Ltd.,Cyprus,Tankers Inc. A/S,Denmark,2020-01-01T00:00:00Z
27125,9476941,MODEST SW,Shih Wei Navigation Co. Ltd.,"Taiwan, Province Of China",Shih Wei Navigation Co. Ltd.,"Taiwan, Province Of China",Panama,Bulk,2012,,76483,NK,Shih Wei Navigation Co. Ltd.,"Taiwan, Province Of China",Shih Wei Navigation Co. Ltd.,"Taiwan, Province Of China",2020-01-01T00:00:00Z
33630,9477220,NBA RUBENS,Nippon Yusen Kaisha (N Y K),Japan,Nippon Yusen Kaisha (N Y K),Japan,Panama,Bulk,2011,,107290,NK,NYK Shipmanagement Pte Ltd,Singapore,Nippon Yusen Kaisha (N Y K),Japan,2020-01-01T00:00:00Z
27204,9477268,DANUM 160,Shin Yang Shipping Corp Bhd,Malaysia,Shin Yang Shipping Corp Bhd,Malaysia,Malaysia,Cont,2008,,13177,NK,,,Shin Yang Shipping Corp Bhd,Malaysia,2020-01-01T00:00:00Z
10685,9477323,X- PRESS BARDSEY,Hammonia Reederei GmbH & Co. KG,Germany,Hammonia Reederei GmbH & Co. KG,Germany,Liberia,Cont,2013,,62090,KR,,,Hammonia Reederei GmbH & Co. KG,Germany,2020-01-01T00:00:00Z
114,9477385,TS SYDNEY,TS Lines Ltd,"Taiwan, Province Of China",TS Lines Ltd,"Taiwan, Province Of China",Marshall Islands,Cont,2013,,61942,NK,Fleet Management Ltd - HKG,Hong Kong,TS Lines Ltd,"Taiwan, Province Of China",2023-09-30T00:00:00Z
19493,9477505,CHEM TAURUS,Ace Tankers CV,Netherlands,Ace Tankers CV,Netherlands,Liberia,Chem,2010,,19961,NK,ASM Maritime BV,Netherlands,Ace Tankers CV,Netherlands,2020-01-01T00:00:00Z
767,9477517,PVT FLORA,Phuong Dong Viet Transportation Oil JSC (PV Trans Oil),Viet Nam,Phuong Dong Viet Transportation Oil JSC (PV Trans Oil),Viet Nam,Panama,Chem,2010,,19957,NK,Phuong Dong Viet Transportation Oil JSC (PV Trans Oil),Viet Nam,Phuong Dong Viet Transportation Oil JSC (PV Trans Oil),Viet Nam,2023-07-29T00:00:00Z
7996,9477531,SHAMROCK MERCURY,Daitoh Trading Co Ltd,Japan,Daitoh Trading Co Ltd,Japan,Panama,Chem,2010,,19998,NK,New Shipping Kaisha,Japan,Daitoh Trading Co Ltd,Japan,2021-12-09T00:00:00Z
34185,9477543,STOLT TSUBAKI,NYK Stolt Shipholding Inc,Japan,NYK Stolt Shipholding Inc,Japan,Cayman Islands,Chem,2011,,12812,LR,Stolt Tankers BV,Netherlands,NYK Stolt Shipholding Inc,Japan,2020-01-01T00:00:00Z
34182,9477555,STOLT AJISAI,NYK Stolt Shipholding Inc,Japan,NYK Stolt Shipholding Inc,Japan,Cayman Islands,Chem,2011,,12798,LR,Stolt Tankers B.V,Netherlands,NYK Stolt Shipholding Inc,Japan,2020-01-01T00:00:00Z
14835,9477593,RIBERA DEL DUERO KNUTSEN,Knutsen O.A.S. Shipping A/S,Norway,Knutsen O.A.S. Shipping A/S,Norway,Norway (NIS),LNG,2010,,96740,DNV,Knutsen O.A.S. Shipping A/S,Norway,Knutsen O.A.S. Shipping A/S,Norway,2020-01-01T00:00:00Z
32747,9477646,VENUS TRIUMPH,Unitra Maritime Co. Ltd.,Japan,Unitra Maritime Co. Ltd.,Japan,Panama,Gen,2009,,12075,NK,,,Unitra Maritime Co. Ltd.,Japan,2020-01-01T00:00:00Z
16678,9477749,STRAITS ENERGY,Inficess Shipping Co. Ltd.,"Korea, Republic Of",Inficess Shipping Co. Ltd.,"Korea, Republic Of",Malaysia,Tank,2008,,6190,KR,May Maritime Services Sdn Bhd,Malaysia,Inficess Shipping Co. Ltd.,"Korea, Republic Of",2020-01-01T00:00:00Z
22034,9477830,MORNING CECILIE,Eukor Car Carriers Inc.,"Korea, Republic Of",Eukor Car Carriers Inc.,"Korea, Republic Of",Panama,PCC,2008,,22699,NK,,,Eukor Car Carriers Inc.,"Korea, Republic Of",2020-01-01T00:00:00Z
30635,9478107,VEGA,Wilmar International Limited,Singapore,Wilmar International Limited,Singapore,Indonesia,Chem,2010,,13049,BV,Raffles Shipmanagement Services Pte. Ltd.,Singapore,Wilmar International Limited,Singapore,2020-01-01T00:00:00Z
22319,9478121,DAEWOO DIAMOND,Doriko Ltd,"Korea, Republic Of",Doriko Ltd,"Korea, Republic Of",Panama,Chem,2009,,8884,KR,Korea Shipmanagers Co. Ltd.,"Korea, Republic Of",Doriko Ltd,"Korea, Republic Of",2020-01-01T00:00:00Z
27677,9478262,SINGAPORE PIONEER,Setsuyo Kisen Co.,Japan,Setsuyo Kisen Co.,Japan,Singapore,Chem,2009,,11550,NK,Shanghai Dingheng Shipping Technology Co Ltd,China,Setsuyo Kisen Co.,Japan,2020-01-01T00:00:00Z
