"date_","day_part_segment","geo_subcategory","shipcategory","shipcount"
"21/1/2021","Night","Port Jurong Island","CARGO","5"
"21/1/2021","Night","Port Jurong Island","PASSENGER","0"
"21/1/2021","Night","Port Jurong Island","TANKER","32"
"21/1/2021","Night","Port Marina Bay Cruise Centre","CARGO","0"
"21/1/2021","Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"21/1/2021","Night","Port Marina Bay Cruise Centre","TANKER","0"
"21/1/2021","Night","Port Pasir Panjang","CARGO","25"
"21/1/2021","Night","Port Pasir Panjang","PASSENGER","0"
"21/1/2021","Night","Port Pasir Panjang","TANKER","7"
"21/1/2021","Night","Port Tanjong Pagar","CARGO","1"
"21/1/2021","Night","Port Tanjong Pagar","PASSENGER","0"
"21/1/2021","Night","Port Tanjong Pagar","TANKER","0"
"21/1/2021","Night","Port Tuas","CARGO","2"
"21/1/2021","Night","Port Tuas","PASSENGER","1"
"21/1/2021","Night","Port Tuas","TANKER","7"
"21/1/2021","Night","Sea","CARGO","54"
"21/1/2021","Night","Sea","PASSENGER","0"
"21/1/2021","Night","Sea","TANKER","148"
"21/12/2019","Afternoon","Land","CARGO","0"
"21/12/2019","Afternoon","Land","PASSENGER","0"
"21/12/2019","Afternoon","Land","TANKER","0"
"21/12/2019","Afternoon","Port Brani","CARGO","3"
"21/12/2019","Afternoon","Port Brani","PASSENGER","0"
"21/12/2019","Afternoon","Port Brani","TANKER","1"
"21/12/2019","Afternoon","Port Bukom","CARGO","2"
"21/12/2019","Afternoon","Port Bukom","PASSENGER","0"
"21/12/2019","Afternoon","Port Bukom","TANKER","11"
"21/12/2019","Afternoon","Port Jurong Island","CARGO","8"
"21/12/2019","Afternoon","Port Jurong Island","PASSENGER","0"
"21/12/2019","Afternoon","Port Jurong Island","TANKER","53"
"21/12/2019","Afternoon","Port Marina Bay Cruise Centre","CARGO","0"
"21/12/2019","Afternoon","Port Marina Bay Cruise Centre","PASSENGER","0"
"21/12/2019","Afternoon","Port Marina Bay Cruise Centre","TANKER","0"
"21/12/2019","Afternoon","Port Pasir Panjang","CARGO","23"
"21/12/2019","Afternoon","Port Pasir Panjang","PASSENGER","0"
"21/12/2019","Afternoon","Port Pasir Panjang","TANKER","20"
"21/12/2019","Afternoon","Port Tanjong Pagar","CARGO","3"
"21/12/2019","Afternoon","Port Tanjong Pagar","PASSENGER","0"
"21/12/2019","Afternoon","Port Tanjong Pagar","TANKER","0"
"21/12/2019","Afternoon","Port Tuas","CARGO","4"
"21/12/2019","Afternoon","Port Tuas","PASSENGER","0"
"21/12/2019","Afternoon","Port Tuas","TANKER","14"
"21/12/2019","Afternoon","Sea","CARGO","85"
"21/12/2019","Afternoon","Sea","PASSENGER","1"
"21/12/2019","Afternoon","Sea","TANKER","207"
"21/12/2019","Early_Morning","Land","CARGO","0"
"21/12/2019","Early_Morning","Land","PASSENGER","0"
"21/12/2019","Early_Morning","Land","TANKER","0"
"21/12/2019","Early_Morning","Port Brani","CARGO","1"
"21/12/2019","Early_Morning","Port Brani","PASSENGER","0"
"21/12/2019","Early_Morning","Port Brani","TANKER","1"
"21/12/2019","Early_Morning","Port Bukom","CARGO","3"
"21/12/2019","Early_Morning","Port Bukom","PASSENGER","0"
"21/12/2019","Early_Morning","Port Bukom","TANKER","13"
"21/12/2019","Early_Morning","Port Jurong Island","CARGO","8"
"21/12/2019","Early_Morning","Port Jurong Island","PASSENGER","0"
"21/12/2019","Early_Morning","Port Jurong Island","TANKER","40"
"21/12/2019","Early_Morning","Port Marina Bay Cruise Centre","CARGO","0"
"21/12/2019","Early_Morning","Port Marina Bay Cruise Centre","PASSENGER","1"
"21/12/2019","Early_Morning","Port Marina Bay Cruise Centre","TANKER","1"
"21/12/2019","Early_Morning","Port Pasir Panjang","CARGO","21"
"21/12/2019","Early_Morning","Port Pasir Panjang","PASSENGER","0"
"21/12/2019","Early_Morning","Port Pasir Panjang","TANKER","7"
"21/12/2019","Early_Morning","Port Tanjong Pagar","CARGO","2"
"21/12/2019","Early_Morning","Port Tanjong Pagar","PASSENGER","0"
"21/12/2019","Early_Morning","Port Tanjong Pagar","TANKER","1"
"21/12/2019","Early_Morning","Port Tuas","CARGO","5"
"21/12/2019","Early_Morning","Port Tuas","PASSENGER","0"
"21/12/2019","Early_Morning","Port Tuas","TANKER","13"
"21/12/2019","Early_Morning","Sea","CARGO","70"
"21/12/2019","Early_Morning","Sea","PASSENGER","2"
"21/12/2019","Early_Morning","Sea","TANKER","166"
"21/12/2019","Evening","Land","CARGO","0"
"21/12/2019","Evening","Land","PASSENGER","0"
"21/12/2019","Evening","Land","TANKER","0"
"21/12/2019","Evening","Port Brani","CARGO","4"
"21/12/2019","Evening","Port Brani","PASSENGER","0"
"21/12/2019","Evening","Port Brani","TANKER","1"
"21/12/2019","Evening","Port Bukom","CARGO","0"
"21/12/2019","Evening","Port Bukom","PASSENGER","0"
"21/12/2019","Evening","Port Bukom","TANKER","13"
"21/12/2019","Evening","Port Jurong Island","CARGO","6"
"21/12/2019","Evening","Port Jurong Island","PASSENGER","0"
"21/12/2019","Evening","Port Jurong Island","TANKER","45"
"21/12/2019","Evening","Port Marina Bay Cruise Centre","CARGO","0"
"21/12/2019","Evening","Port Marina Bay Cruise Centre","PASSENGER","1"
"21/12/2019","Evening","Port Marina Bay Cruise Centre","TANKER","0"
"21/12/2019","Evening","Port Pasir Panjang","CARGO","22"
"21/12/2019","Evening","Port Pasir Panjang","PASSENGER","0"
"21/12/2019","Evening","Port Pasir Panjang","TANKER","10"
"21/12/2019","Evening","Port Tanjong Pagar","CARGO","2"
"21/12/2019","Evening","Port Tanjong Pagar","PASSENGER","0"
"21/12/2019","Evening","Port Tanjong Pagar","TANKER","0"
"21/12/2019","Evening","Port Tuas","CARGO","5"
"21/12/2019","Evening","Port Tuas","PASSENGER","0"
"21/12/2019","Evening","Port Tuas","TANKER","11"
"21/12/2019","Evening","Sea","CARGO","66"
"21/12/2019","Evening","Sea","PASSENGER","1"
"21/12/2019","Evening","Sea","TANKER","177"
"21/12/2019","Late_Night","Land","CARGO","0"
"21/12/2019","Late_Night","Land","PASSENGER","0"
"21/12/2019","Late_Night","Land","TANKER","0"
"21/12/2019","Late_Night","Port Brani","CARGO","2"
"21/12/2019","Late_Night","Port Brani","PASSENGER","0"
"21/12/2019","Late_Night","Port Brani","TANKER","0"
"21/12/2019","Late_Night","Port Bukom","CARGO","6"
"21/12/2019","Late_Night","Port Bukom","PASSENGER","0"
"21/12/2019","Late_Night","Port Bukom","TANKER","14"
"21/12/2019","Late_Night","Port Jurong Island","CARGO","16"
"21/12/2019","Late_Night","Port Jurong Island","PASSENGER","0"
"21/12/2019","Late_Night","Port Jurong Island","TANKER","53"
"21/12/2019","Late_Night","Port Marina Bay Cruise Centre","CARGO","0"
"21/12/2019","Late_Night","Port Marina Bay Cruise Centre","PASSENGER","1"
"21/12/2019","Late_Night","Port Marina Bay Cruise Centre","TANKER","0"
"21/12/2019","Late_Night","Port Pasir Panjang","CARGO","27"
"21/12/2019","Late_Night","Port Pasir Panjang","PASSENGER","0"
"21/12/2019","Late_Night","Port Pasir Panjang","TANKER","14"
"21/12/2019","Late_Night","Port Tanjong Pagar","CARGO","2"
"21/12/2019","Late_Night","Port Tanjong Pagar","PASSENGER","0"
"21/12/2019","Late_Night","Port Tanjong Pagar","TANKER","1"
"21/12/2019","Late_Night","Port Tuas","CARGO","6"
"21/12/2019","Late_Night","Port Tuas","PASSENGER","0"
"21/12/2019","Late_Night","Port Tuas","TANKER","15"
"21/12/2019","Late_Night","Sea","CARGO","94"
"21/12/2019","Late_Night","Sea","PASSENGER","1"
"21/12/2019","Late_Night","Sea","TANKER","196"
"21/12/2019","Morning","Land","CARGO","0"
"21/12/2019","Morning","Land","PASSENGER","0"
"21/12/2019","Morning","Land","TANKER","0"
"21/12/2019","Morning","Port Brani","CARGO","0"
"21/12/2019","Morning","Port Brani","PASSENGER","0"
"21/12/2019","Morning","Port Brani","TANKER","0"
"21/12/2019","Morning","Port Bukom","CARGO","1"
"21/12/2019","Morning","Port Bukom","PASSENGER","0"
"21/12/2019","Morning","Port Bukom","TANKER","17"
"21/12/2019","Morning","Port Jurong Island","CARGO","10"
"21/12/2019","Morning","Port Jurong Island","PASSENGER","0"
"21/12/2019","Morning","Port Jurong Island","TANKER","48"
"21/12/2019","Morning","Port Marina Bay Cruise Centre","CARGO","0"
"21/12/2019","Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"21/12/2019","Morning","Port Marina Bay Cruise Centre","TANKER","0"
"21/12/2019","Morning","Port Pasir Panjang","CARGO","16"
"21/12/2019","Morning","Port Pasir Panjang","PASSENGER","0"
"21/12/2019","Morning","Port Pasir Panjang","TANKER","12"
"21/12/2019","Morning","Port Tanjong Pagar","CARGO","2"
"21/12/2019","Morning","Port Tanjong Pagar","PASSENGER","0"
"21/12/2019","Morning","Port Tanjong Pagar","TANKER","0"
"21/12/2019","Morning","Port Tuas","CARGO","6"
"21/12/2019","Morning","Port Tuas","PASSENGER","0"
"21/12/2019","Morning","Port Tuas","TANKER","8"
"21/12/2019","Morning","Sea","CARGO","65"
"21/12/2019","Morning","Sea","PASSENGER","1"
"21/12/2019","Morning","Sea","TANKER","174"
"21/12/2019","Night","Land","CARGO","0"
"21/12/2019","Night","Land","PASSENGER","0"
"21/12/2019","Night","Land","TANKER","0"
"21/12/2019","Night","Port Brani","CARGO","5"
"21/12/2019","Night","Port Brani","PASSENGER","0"
"21/12/2019","Night","Port Brani","TANKER","1"
"21/12/2019","Night","Port Bukom","CARGO","1"
"21/12/2019","Night","Port Bukom","PASSENGER","0"
"21/12/2019","Night","Port Bukom","TANKER","12"
"21/12/2019","Night","Port Jurong Island","CARGO","11"
"21/12/2019","Night","Port Jurong Island","PASSENGER","0"
"21/12/2019","Night","Port Jurong Island","TANKER","43"
"21/12/2019","Night","Port Marina Bay Cruise Centre","CARGO","0"
"21/12/2019","Night","Port Marina Bay Cruise Centre","PASSENGER","1"
"21/12/2019","Night","Port Marina Bay Cruise Centre","TANKER","0"
"21/12/2019","Night","Port Pasir Panjang","CARGO","24"
"21/12/2019","Night","Port Pasir Panjang","PASSENGER","0"
"21/12/2019","Night","Port Pasir Panjang","TANKER","9"
"21/12/2019","Night","Port Tanjong Pagar","CARGO","2"
"21/12/2019","Night","Port Tanjong Pagar","PASSENGER","0"
"21/12/2019","Night","Port Tanjong Pagar","TANKER","1"
"21/12/2019","Night","Port Tuas","CARGO","6"
"21/12/2019","Night","Port Tuas","PASSENGER","0"
"21/12/2019","Night","Port Tuas","TANKER","10"
"21/12/2019","Night","Sea","CARGO","84"
"21/12/2019","Night","Sea","PASSENGER","1"
"21/12/2019","Night","Sea","TANKER","197"
"21/12/2020","Afternoon","Land","CARGO","0"
"21/12/2020","Afternoon","Land","PASSENGER","0"
"21/12/2020","Afternoon","Land","TANKER","0"
"21/12/2020","Afternoon","Port Brani","CARGO","5"
"21/12/2020","Afternoon","Port Brani","PASSENGER","0"
"21/12/2020","Afternoon","Port Brani","TANKER","1"
"21/12/2020","Afternoon","Port Bukom","CARGO","0"
"21/12/2020","Afternoon","Port Bukom","PASSENGER","0"
"21/12/2020","Afternoon","Port Bukom","TANKER","21"
"21/12/2020","Afternoon","Port Jurong Island","CARGO","5"
"21/12/2020","Afternoon","Port Jurong Island","PASSENGER","0"
"21/12/2020","Afternoon","Port Jurong Island","TANKER","55"
"21/12/2020","Afternoon","Port Marina Bay Cruise Centre","CARGO","0"
"21/12/2020","Afternoon","Port Marina Bay Cruise Centre","PASSENGER","0"
"21/12/2020","Afternoon","Port Marina Bay Cruise Centre","TANKER","0"
"21/12/2020","Afternoon","Port Pasir Panjang","CARGO","27"
"21/12/2020","Afternoon","Port Pasir Panjang","PASSENGER","0"
"21/12/2020","Afternoon","Port Pasir Panjang","TANKER","18"
"21/12/2020","Afternoon","Port Tanjong Pagar","CARGO","2"
"21/12/2020","Afternoon","Port Tanjong Pagar","PASSENGER","0"
"21/12/2020","Afternoon","Port Tanjong Pagar","TANKER","0"
"21/12/2020","Afternoon","Port Tuas","CARGO","7"
"21/12/2020","Afternoon","Port Tuas","PASSENGER","1"
"21/12/2020","Afternoon","Port Tuas","TANKER","7"
"21/12/2020","Afternoon","Sea","CARGO","47"
"21/12/2020","Afternoon","Sea","PASSENGER","0"
"21/12/2020","Afternoon","Sea","TANKER","192"
"21/12/2020","Early_Morning","Land","CARGO","0"
"21/12/2020","Early_Morning","Land","PASSENGER","0"
"21/12/2020","Early_Morning","Land","TANKER","0"
"21/12/2020","Early_Morning","Port Brani","CARGO","3"
"21/12/2020","Early_Morning","Port Brani","PASSENGER","0"
"21/12/2020","Early_Morning","Port Brani","TANKER","0"
"21/12/2020","Early_Morning","Port Bukom","CARGO","0"
"21/12/2020","Early_Morning","Port Bukom","PASSENGER","0"
"21/12/2020","Early_Morning","Port Bukom","TANKER","9"
"21/12/2020","Early_Morning","Port Jurong Island","CARGO","5"
"21/12/2020","Early_Morning","Port Jurong Island","PASSENGER","0"
"21/12/2020","Early_Morning","Port Jurong Island","TANKER","43"
"21/12/2020","Early_Morning","Port Marina Bay Cruise Centre","CARGO","0"
"21/12/2020","Early_Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"21/12/2020","Early_Morning","Port Marina Bay Cruise Centre","TANKER","0"
"21/12/2020","Early_Morning","Port Pasir Panjang","CARGO","27"
"21/12/2020","Early_Morning","Port Pasir Panjang","PASSENGER","0"
"21/12/2020","Early_Morning","Port Pasir Panjang","TANKER","12"
"21/12/2020","Early_Morning","Port Tanjong Pagar","CARGO","0"
"21/12/2020","Early_Morning","Port Tanjong Pagar","PASSENGER","0"
"21/12/2020","Early_Morning","Port Tanjong Pagar","TANKER","0"
"21/12/2020","Early_Morning","Port Tuas","CARGO","4"
"21/12/2020","Early_Morning","Port Tuas","PASSENGER","1"
"21/12/2020","Early_Morning","Port Tuas","TANKER","5"
"21/12/2020","Early_Morning","Sea","CARGO","40"
"21/12/2020","Early_Morning","Sea","PASSENGER","0"
"21/12/2020","Early_Morning","Sea","TANKER","165"
"21/12/2020","Evening","Land","CARGO","0"
"21/12/2020","Evening","Land","PASSENGER","0"
"21/12/2020","Evening","Land","TANKER","0"
"21/12/2020","Evening","Port Brani","CARGO","0"
"21/12/2020","Evening","Port Brani","PASSENGER","0"
"21/12/2020","Evening","Port Brani","TANKER","0"
"21/12/2020","Evening","Port Bukom","CARGO","0"
"21/12/2020","Evening","Port Bukom","PASSENGER","0"
"21/12/2020","Evening","Port Bukom","TANKER","5"
"21/12/2020","Evening","Port Jurong Island","CARGO","3"
"21/12/2020","Evening","Port Jurong Island","PASSENGER","0"
"21/12/2020","Evening","Port Jurong Island","TANKER","29"
"21/12/2020","Evening","Port Marina Bay Cruise Centre","CARGO","0"
"21/12/2020","Evening","Port Marina Bay Cruise Centre","PASSENGER","0"
"21/12/2020","Evening","Port Marina Bay Cruise Centre","TANKER","0"
"21/12/2020","Evening","Port Pasir Panjang","CARGO","23"
"21/12/2020","Evening","Port Pasir Panjang","PASSENGER","0"
"21/12/2020","Evening","Port Pasir Panjang","TANKER","4"
"21/12/2020","Evening","Port Tanjong Pagar","CARGO","0"
"21/12/2020","Evening","Port Tanjong Pagar","PASSENGER","0"
"21/12/2020","Evening","Port Tanjong Pagar","TANKER","0"
"21/12/2020","Evening","Port Tuas","CARGO","2"
"21/12/2020","Evening","Port Tuas","PASSENGER","1"
"21/12/2020","Evening","Port Tuas","TANKER","6"
"21/12/2020","Evening","Sea","CARGO","42"
"21/12/2020","Evening","Sea","PASSENGER","0"
"21/12/2020","Evening","Sea","TANKER","143"
"21/12/2020","Late_Night","Land","CARGO","0"
"21/12/2020","Late_Night","Land","PASSENGER","0"
"21/12/2020","Late_Night","Land","TANKER","0"
"21/12/2020","Late_Night","Port Brani","CARGO","7"
"21/12/2020","Late_Night","Port Brani","PASSENGER","0"
"21/12/2020","Late_Night","Port Brani","TANKER","1"
"21/12/2020","Late_Night","Port Bukom","CARGO","4"
"21/12/2020","Late_Night","Port Bukom","PASSENGER","0"
"21/12/2020","Late_Night","Port Bukom","TANKER","7"
"21/12/2020","Late_Night","Port Jurong Island","CARGO","9"
"21/12/2020","Late_Night","Port Jurong Island","PASSENGER","0"
"21/12/2020","Late_Night","Port Jurong Island","TANKER","52"
"21/12/2020","Late_Night","Port Marina Bay Cruise Centre","CARGO","0"
"21/12/2020","Late_Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"21/12/2020","Late_Night","Port Marina Bay Cruise Centre","TANKER","0"
"21/12/2020","Late_Night","Port Pasir Panjang","CARGO","26"
"21/12/2020","Late_Night","Port Pasir Panjang","PASSENGER","0"
"21/12/2020","Late_Night","Port Pasir Panjang","TANKER","17"
"21/12/2020","Late_Night","Port Tanjong Pagar","CARGO","2"
"21/12/2020","Late_Night","Port Tanjong Pagar","PASSENGER","0"
"21/12/2020","Late_Night","Port Tanjong Pagar","TANKER","0"
"21/12/2020","Late_Night","Port Tuas","CARGO","5"
"21/12/2020","Late_Night","Port Tuas","PASSENGER","1"
"21/12/2020","Late_Night","Port Tuas","TANKER","10"
"21/12/2020","Late_Night","Sea","CARGO","67"
"21/12/2020","Late_Night","Sea","PASSENGER","0"
"21/12/2020","Late_Night","Sea","TANKER","199"
"21/12/2020","Morning","Land","CARGO","0"
"21/12/2020","Morning","Land","PASSENGER","0"
"21/12/2020","Morning","Land","TANKER","0"
"21/12/2020","Morning","Port Brani","CARGO","0"
"21/12/2020","Morning","Port Brani","PASSENGER","0"
"21/12/2020","Morning","Port Brani","TANKER","0"
"21/12/2020","Morning","Port Bukom","CARGO","2"
"21/12/2020","Morning","Port Bukom","PASSENGER","0"
"21/12/2020","Morning","Port Bukom","TANKER","7"
"21/12/2020","Morning","Port Jurong Island","CARGO","6"
"21/12/2020","Morning","Port Jurong Island","PASSENGER","0"
"21/12/2020","Morning","Port Jurong Island","TANKER","41"
"21/12/2020","Morning","Port Marina Bay Cruise Centre","CARGO","0"
"21/12/2020","Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"21/12/2020","Morning","Port Marina Bay Cruise Centre","TANKER","0"
"21/12/2020","Morning","Port Pasir Panjang","CARGO","24"
"21/12/2020","Morning","Port Pasir Panjang","PASSENGER","0"
"21/12/2020","Morning","Port Pasir Panjang","TANKER","11"
"21/12/2020","Morning","Port Tanjong Pagar","CARGO","0"
"21/12/2020","Morning","Port Tanjong Pagar","PASSENGER","0"
"21/12/2020","Morning","Port Tanjong Pagar","TANKER","0"
"21/12/2020","Morning","Port Tuas","CARGO","2"
"21/12/2020","Morning","Port Tuas","PASSENGER","1"
"21/12/2020","Morning","Port Tuas","TANKER","5"
"21/12/2020","Morning","Sea","CARGO","42"
"21/12/2020","Morning","Sea","PASSENGER","0"
"21/12/2020","Morning","Sea","TANKER","159"
"21/12/2020","Night","Land","CARGO","0"
"21/12/2020","Night","Land","PASSENGER","0"
"21/12/2020","Night","Land","TANKER","0"
"21/12/2020","Night","Port Brani","CARGO","2"
"21/12/2020","Night","Port Brani","PASSENGER","0"
"21/12/2020","Night","Port Brani","TANKER","0"
"21/12/2020","Night","Port Bukom","CARGO","4"
"21/12/2020","Night","Port Bukom","PASSENGER","0"
"21/12/2020","Night","Port Bukom","TANKER","7"
"21/12/2020","Night","Port Jurong Island","CARGO","4"
"21/12/2020","Night","Port Jurong Island","PASSENGER","0"
"21/12/2020","Night","Port Jurong Island","TANKER","32"
"21/12/2020","Night","Port Marina Bay Cruise Centre","CARGO","0"
"21/12/2020","Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"21/12/2020","Night","Port Marina Bay Cruise Centre","TANKER","0"
"21/12/2020","Night","Port Pasir Panjang","CARGO","25"
"21/12/2020","Night","Port Pasir Panjang","PASSENGER","0"
"21/12/2020","Night","Port Pasir Panjang","TANKER","12"
"21/12/2020","Night","Port Tanjong Pagar","CARGO","1"
"21/12/2020","Night","Port Tanjong Pagar","PASSENGER","0"
"21/12/2020","Night","Port Tanjong Pagar","TANKER","0"
"21/12/2020","Night","Port Tuas","CARGO","3"
"21/12/2020","Night","Port Tuas","PASSENGER","1"
"21/12/2020","Night","Port Tuas","TANKER","6"
"21/12/2020","Night","Sea","CARGO","44"
"21/12/2020","Night","Sea","PASSENGER","0"
"21/12/2020","Night","Sea","TANKER","144"
"22/1/2020","Afternoon","Land","CARGO","0"
"22/1/2020","Afternoon","Land","PASSENGER","0"
"22/1/2020","Afternoon","Land","TANKER","0"
"22/1/2020","Afternoon","Port Brani","CARGO","3"
"22/1/2020","Afternoon","Port Brani","PASSENGER","0"
"22/1/2020","Afternoon","Port Brani","TANKER","0"
"22/1/2020","Afternoon","Port Bukom","CARGO","3"
"22/1/2020","Afternoon","Port Bukom","PASSENGER","0"
"22/1/2020","Afternoon","Port Bukom","TANKER","27"
"22/1/2020","Afternoon","Port Jurong Island","CARGO","17"
"22/1/2020","Afternoon","Port Jurong Island","PASSENGER","0"
"22/1/2020","Afternoon","Port Jurong Island","TANKER","79"
"22/1/2020","Afternoon","Port Marina Bay Cruise Centre","CARGO","0"
"22/1/2020","Afternoon","Port Marina Bay Cruise Centre","PASSENGER","0"
"22/1/2020","Afternoon","Port Marina Bay Cruise Centre","TANKER","0"
"22/1/2020","Afternoon","Port Pasir Panjang","CARGO","34"
"22/1/2020","Afternoon","Port Pasir Panjang","PASSENGER","0"
"22/1/2020","Afternoon","Port Pasir Panjang","TANKER","22"
"22/1/2020","Afternoon","Port Tanjong Pagar","CARGO","2"
"22/1/2020","Afternoon","Port Tanjong Pagar","PASSENGER","0"
"22/1/2020","Afternoon","Port Tanjong Pagar","TANKER","0"
"22/1/2020","Afternoon","Port Tuas","CARGO","8"
"22/1/2020","Afternoon","Port Tuas","PASSENGER","0"
"22/1/2020","Afternoon","Port Tuas","TANKER","14"
"22/1/2020","Afternoon","Sea","CARGO","87"
"22/1/2020","Afternoon","Sea","PASSENGER","1"
"22/1/2020","Afternoon","Sea","TANKER","214"
"22/1/2020","Early_Morning","Land","CARGO","0"
"22/1/2020","Early_Morning","Land","PASSENGER","0"
"22/1/2020","Early_Morning","Land","TANKER","0"
"22/1/2020","Early_Morning","Port Brani","CARGO","1"
"22/1/2020","Early_Morning","Port Brani","PASSENGER","0"
"22/1/2020","Early_Morning","Port Brani","TANKER","0"
"22/1/2020","Early_Morning","Port Bukom","CARGO","2"
"22/1/2020","Early_Morning","Port Bukom","PASSENGER","0"
"22/1/2020","Early_Morning","Port Bukom","TANKER","12"
"22/1/2020","Early_Morning","Port Jurong Island","CARGO","8"
"22/1/2020","Early_Morning","Port Jurong Island","PASSENGER","0"
"22/1/2020","Early_Morning","Port Jurong Island","TANKER","42"
"22/1/2020","Early_Morning","Port Marina Bay Cruise Centre","CARGO","0"
"22/1/2020","Early_Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"22/1/2020","Early_Morning","Port Marina Bay Cruise Centre","TANKER","0"
"22/1/2020","Early_Morning","Port Pasir Panjang","CARGO","32"
"22/1/2020","Early_Morning","Port Pasir Panjang","PASSENGER","0"
"22/1/2020","Early_Morning","Port Pasir Panjang","TANKER","11"
"22/1/2020","Early_Morning","Port Tanjong Pagar","CARGO","1"
"22/1/2020","Early_Morning","Port Tanjong Pagar","PASSENGER","0"
"22/1/2020","Early_Morning","Port Tanjong Pagar","TANKER","0"
"22/1/2020","Early_Morning","Port Tuas","CARGO","5"
"22/1/2020","Early_Morning","Port Tuas","PASSENGER","0"
"22/1/2020","Early_Morning","Port Tuas","TANKER","7"
"22/1/2020","Early_Morning","Sea","CARGO","45"
"22/1/2020","Early_Morning","Sea","PASSENGER","1"
"22/1/2020","Early_Morning","Sea","TANKER","173"
"22/1/2020","Evening","Land","CARGO","0"
"22/1/2020","Evening","Land","PASSENGER","0"
"22/1/2020","Evening","Land","TANKER","0"
"22/1/2020","Evening","Port Brani","CARGO","2"
"22/1/2020","Evening","Port Brani","PASSENGER","0"
"22/1/2020","Evening","Port Brani","TANKER","2"
"22/1/2020","Evening","Port Bukom","CARGO","2"
"22/1/2020","Evening","Port Bukom","PASSENGER","0"
"22/1/2020","Evening","Port Bukom","TANKER","12"
"22/1/2020","Evening","Port Jurong Island","CARGO","9"
"22/1/2020","Evening","Port Jurong Island","PASSENGER","0"
"22/1/2020","Evening","Port Jurong Island","TANKER","44"
"22/1/2020","Evening","Port Marina Bay Cruise Centre","CARGO","0"
"22/1/2020","Evening","Port Marina Bay Cruise Centre","PASSENGER","0"
"22/1/2020","Evening","Port Marina Bay Cruise Centre","TANKER","0"
"22/1/2020","Evening","Port Pasir Panjang","CARGO","28"
"22/1/2020","Evening","Port Pasir Panjang","PASSENGER","0"
"22/1/2020","Evening","Port Pasir Panjang","TANKER","13"
"22/1/2020","Evening","Port Tanjong Pagar","CARGO","3"
"22/1/2020","Evening","Port Tanjong Pagar","PASSENGER","0"
"22/1/2020","Evening","Port Tanjong Pagar","TANKER","0"
"22/1/2020","Evening","Port Tuas","CARGO","6"
"22/1/2020","Evening","Port Tuas","PASSENGER","0"
"22/1/2020","Evening","Port Tuas","TANKER","14"
"22/1/2020","Evening","Sea","CARGO","72"
"22/1/2020","Evening","Sea","PASSENGER","1"
"22/1/2020","Evening","Sea","TANKER","199"
"22/1/2020","Late_Night","Land","CARGO","0"
"22/1/2020","Late_Night","Land","PASSENGER","0"
"22/1/2020","Late_Night","Land","TANKER","0"
"22/1/2020","Late_Night","Port Brani","CARGO","4"
"22/1/2020","Late_Night","Port Brani","PASSENGER","0"
"22/1/2020","Late_Night","Port Brani","TANKER","0"
"22/1/2020","Late_Night","Port Bukom","CARGO","5"
"22/1/2020","Late_Night","Port Bukom","PASSENGER","0"
"22/1/2020","Late_Night","Port Bukom","TANKER","22"
"22/1/2020","Late_Night","Port Jurong Island","CARGO","7"
"22/1/2020","Late_Night","Port Jurong Island","PASSENGER","0"
"22/1/2020","Late_Night","Port Jurong Island","TANKER","62"
"22/1/2020","Late_Night","Port Marina Bay Cruise Centre","CARGO","0"
"22/1/2020","Late_Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"22/1/2020","Late_Night","Port Marina Bay Cruise Centre","TANKER","0"
"22/1/2020","Late_Night","Port Pasir Panjang","CARGO","34"
"22/1/2020","Late_Night","Port Pasir Panjang","PASSENGER","0"
"22/1/2020","Late_Night","Port Pasir Panjang","TANKER","21"
"22/1/2020","Late_Night","Port Tanjong Pagar","CARGO","2"
"22/1/2020","Late_Night","Port Tanjong Pagar","PASSENGER","0"
"22/1/2020","Late_Night","Port Tanjong Pagar","TANKER","0"
"22/1/2020","Late_Night","Port Tuas","CARGO","6"
"22/1/2020","Late_Night","Port Tuas","PASSENGER","0"
"22/1/2020","Late_Night","Port Tuas","TANKER","10"
"22/1/2020","Late_Night","Sea","CARGO","71"
"22/1/2020","Late_Night","Sea","PASSENGER","1"
"22/1/2020","Late_Night","Sea","TANKER","213"
"22/1/2020","Morning","Land","CARGO","0"
"22/1/2020","Morning","Land","PASSENGER","0"
"22/1/2020","Morning","Land","TANKER","0"
"22/1/2020","Morning","Port Brani","CARGO","3"
"22/1/2020","Morning","Port Brani","PASSENGER","0"
"22/1/2020","Morning","Port Brani","TANKER","0"
"22/1/2020","Morning","Port Bukom","CARGO","3"
"22/1/2020","Morning","Port Bukom","PASSENGER","0"
"22/1/2020","Morning","Port Bukom","TANKER","11"
"22/1/2020","Morning","Port Jurong Island","CARGO","12"
"22/1/2020","Morning","Port Jurong Island","PASSENGER","0"
"22/1/2020","Morning","Port Jurong Island","TANKER","37"
"22/1/2020","Morning","Port Marina Bay Cruise Centre","CARGO","0"
"22/1/2020","Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
