Geo_Cell_ID,Lat_gte,Lat_lt,Lon_gte,Lon_lt,Geo_Category,Geo_subcategory,Geo_Description
2584,1.29,1.3,103.45,103.46,Sea,Sea,Straits of Malacca
2585,1.29,1.3,103.46,103.47,Sea,Sea,Straits of Malacca
2586,1.29,1.3,103.47,103.48,Sea,Sea,Straits of Malacca
2587,1.29,1.3,103.48,103.49,Sea,Sea,"unnamed road, Kampong Serkat, Johor, Malaysia"
2588,1.29,1.3,103.49,103.5,Sea,Sea,"unnamed road, Piai Cape, Johor, Malaysia"
2589,1.29,1.3,103.5,103.51,Sea,Sea,"unnamed road, Piai Cape, Johor, Malaysia"
2590,1.29,1.3,103.51,103.52,Sea,Sea,"Jalan Perpat Timbul, Piai Cape, Johor, Malaysia"
2591,1.29,1.3,103.52,103.53,Sea,Sea,Johor Straits
2592,1.29,1.3,103.53,103.54,Sea,Sea,Johor Straits
2593,1.29,1.3,103.54,103.55,Sea,Sea,Johor Straits
2594,1.29,1.3,103.55,103.56,Sea,Sea,Johor Straits
2595,1.29,1.3,103.56,103.57,Sea,Sea,Johor Straits
2596,1.29,1.3,103.57,103.58,Sea,Sea,Johor Straits
2597,1.29,1.3,103.58,103.59,Sea,Sea,Johor Straits
2598,1.29,1.3,103.59,103.6,Sea,Sea,Johor Straits
2599,1.29,1.3,103.6,103.61,Sea,Sea,Johor Straits
2600,1.29,1.3,103.61,103.62,Port,Port Tuas,Tuas
2601,1.29,1.3,103.62,103.63,Sea,Sea,"16 Tuas South Street 5, Singapore 637822, Singapore"
2602,1.29,1.3,103.63,103.64,Sea,Sea,"Tuas South Avenue 8, Singapore 637291, Singapore"
2603,1.29,1.3,103.64,103.65,Sea,Sea,"unnamed road, Singapore 637607, Singapore"
2604,1.29,1.3,103.65,103.66,Port,Port Tuas,Tuas
2605,1.29,1.3,103.66,103.67,Sea,Sea,"Pioneer Sector 2, Singapore 629351, Singapore"
2606,1.29,1.3,103.67,103.68,Port,Port Jurong Island,Jurong Island
2607,1.29,1.3,103.68,103.69,Port,Port Jurong Island,Jurong Island
2608,1.29,1.3,103.69,103.7,Port,Port Jurong Island,Jurong Island
2609,1.29,1.3,103.7,103.71,Port,Port Jurong Island,Jurong Island
2610,1.29,1.3,103.71,103.72,Port,Port Jurong Island,Jurong Island
2611,1.29,1.3,103.72,103.73,Port,Port Jurong Island,Jurong Island
2612,1.29,1.3,103.73,103.74,Port,Port Jurong Island,Jurong Island
2613,1.29,1.3,103.74,103.75,Sea,Sea,"31, Pandan Road, Singapore 609388, Singapore"
2614,1.29,1.3,103.75,103.76,Sea,Sea,"17B, Pandan Road, Singapore 609388, Singapore"
2615,1.29,1.3,103.76,103.77,Sea,Sea,"West Coast Highway, Singapore 126784, Singapore"
2616,1.29,1.3,103.77,103.78,Sea,Sea,"National University of Singapore, Heng Mui Keng Terrace, Singapore 119245, Singapore"
2617,1.29,1.3,103.78,103.79,Sea,Sea,"Ayer Rajah Expressway, Singapore 119074, Singapore"
2618,1.29,1.3,103.79,103.8,Sea,Sea,"Tanglin Trust School Soccer Feld, Media Circle, Singapore 139311, Singapore"
2619,1.29,1.3,103.8,103.81,Sea,Sea,"149 Mei Ling Street, Singapore 140149, Singapore"
2620,1.29,1.3,103.81,103.82,Sea,Sea,"Tanglin International Centre, Dawson, Margaret Drive, Singapore 149309, Singapore"
2621,1.29,1.3,103.82,103.83,Sea,Sea,"Cable Road, Singapore 248726, Singapore"
2622,1.29,1.3,103.83,103.84,Sea,Sea,"River Valley Primary School, 2 River Valley Green, Singapore 237993, Singapore"
2623,1.29,1.3,103.84,103.85,Sea,Sea,"Dobbie Rise, Singapore 179622, Singapore"
2624,1.29,1.3,103.85,103.86,Sea,Sea,"After Raffles Hotel, Beach Road, Singapore 189764, Singapore"
2625,1.29,1.3,103.86,103.87,Sea,Sea,"Pavilion 6, Tanjong Rhu, Marina Promenade, Singapore 119587, Singapore"
2626,1.29,1.3,103.87,103.88,Sea,Sea,"East Coast Parkway, Singapore 437437, Singapore"
2627,1.29,1.3,103.88,103.89,Sea,Sea,"East Coast Park Carpark A, Fort Road Bridge, Singapore 437880, Singapore"
2628,1.29,1.3,103.89,103.9,Sea,Sea,"Hut 05B, Park Connector, Singapore 437936, Singapore"
2629,1.29,1.3,103.9,103.91,Sea,Sea,"Hut 10C, East Coast Park Service Road, Singapore 449301, Singapore"
2630,1.29,1.3,103.91,103.92,Sea,Sea,"Hut 17C, East Coast Park Service Road, Singapore 449876, Singapore"
2631,1.29,1.3,103.92,103.93,Sea,Sea,Straits of Singapore
2632,1.29,1.3,103.93,103.94,Sea,Sea,Straits of Singapore
2633,1.3,1.31,103.38,103.39,Sea,Sea,Straits of Malacca
2634,1.3,1.31,103.39,103.4,Sea,Sea,Straits of Malacca
2635,1.3,1.31,103.4,103.41,Sea,Sea,Straits of Malacca
2636,1.3,1.31,103.41,103.42,Sea,Sea,Straits of Malacca
2637,1.3,1.31,103.42,103.43,Sea,Sea,Straits of Malacca
2638,1.3,1.31,103.43,103.44,Sea,Sea,Straits of Malacca
2639,1.3,1.31,103.44,103.45,Sea,Sea,Straits of Malacca
2640,1.3,1.31,103.45,103.46,Sea,Sea,Straits of Malacca
2641,1.3,1.31,103.46,103.47,Sea,Sea,"Kampong Bugis Peranakan, Pontian, Malaysia"
2642,1.3,1.31,103.47,103.48,Sea,Sea,"unnamed road, Kampong Serkat, Johor, Malaysia"
2643,1.3,1.31,103.48,103.49,Sea,Sea,"Jalan Serkat, Kampong Serkat, Johor, Malaysia"
2644,1.3,1.31,103.49,103.5,Sea,Sea,"unnamed road, Kampong Serkat, Johor, Malaysia"
2645,1.3,1.31,103.5,103.51,Sea,Sea,"unnamed road, Kampong Serang, Johor, Malaysia"
2646,1.3,1.31,103.51,103.52,Sea,Sea,"unnamed road, Piai Cape, Johor, Malaysia"
2647,1.3,1.31,103.52,103.53,Sea,Sea,Johor Straits
2648,1.3,1.31,103.53,103.54,Sea,Sea,Johor Straits
2649,1.3,1.31,103.54,103.55,Sea,Sea,Johor Straits
2650,1.3,1.31,103.55,103.56,Sea,Sea,Johor Straits
2651,1.3,1.31,103.56,103.57,Sea,Sea,Johor Straits
2652,1.3,1.31,103.57,103.58,Sea,Sea,Johor Straits
2653,1.3,1.31,103.58,103.59,Sea,Sea,Johor Straits
2654,1.3,1.31,103.59,103.6,Sea,Sea,Johor Straits
2655,1.3,1.31,103.6,103.61,Sea,Sea,Johor Straits
2656,1.3,1.31,103.61,103.62,Port,Port Tuas,Tuas
2657,1.3,1.31,103.62,103.63,Sea,Sea,"Tuas South Avenue 3, Singapore 637368, Singapore"
2658,1.3,1.31,103.63,103.64,Sea,Sea,"Tuas South Avenue 7, Singapore 637609, Singapore"
2659,1.3,1.31,103.64,103.65,Sea,Sea,"Tuas Road, Singapore 539591, Singapore"
2660,1.3,1.31,103.65,103.66,Port,Port Tuas,Tuas
2661,1.3,1.31,103.66,103.67,Sea,Sea,"Pioneer Sector, 6 Pioneer Sector 3, Singapore 629414, Singapore"
2662,1.3,1.31,103.67,103.68,Sea,Sea,"19 Benoi Lane, Singapore 627864, Singapore"
2663,1.3,1.31,103.68,103.69,Sea,Sea,"Opposite EMAS Marine Base, Shipyard Road, Singapore 628499, Singapore"
2664,1.3,1.31,103.69,103.7,Sea,Sea,"1 Jalan Samulun, Singapore 628048, Singapore"
2665,1.3,1.31,103.7,103.71,Sea,Sea,"29, Tanjong Kling Road, Singapore 619165, Singapore"
2666,1.3,1.31,103.71,103.72,Sea,Sea,"unnamed road, Singapore 619175, Singapore"
2667,1.3,1.31,103.72,103.73,Sea,Sea,"J2, Penjuru Lane, Singapore 609042, Singapore"
2668,1.3,1.31,103.73,103.74,Sea,Sea,"29, Tanjong Penjuru, Singapore 609042, Singapore"
2669,1.3,1.31,103.74,103.75,Sea,Sea,"Jalan Buroh, Singapore 609831, Singapore"
2670,1.3,1.31,103.75,103.76,Sea,Sea,"21, Pandan Crescent, Singapore 128477, Singapore"
2671,1.3,1.31,103.76,103.77,Sea,Sea,"4 Jubilee Road, Singapore 128524, Singapore"
2672,1.3,1.31,103.77,103.78,Sea,Sea,"13 Sandwich Road, Medway Park, Singapore 139162, Singapore"
2673,1.3,1.31,103.78,103.79,Sea,Sea,"12A Dover Close East, Singapore 131012, Singapore"
2674,1.3,1.31,103.79,103.8,Sea,Sea,"Ghim Moh, Commonwealth Avenue, Singapore 149598, Singapore"
2675,1.3,1.31,103.8,103.81,Sea,Sea,"6A Swettenham Road, Singapore 248434, Singapore"
2676,1.3,1.31,103.81,103.82,Sea,Sea,"St George's Church, 44 Minden Road, Singapore 248816, Singapore"
2677,1.3,1.31,103.82,103.83,Sea,Sea,"Conrad Singapore Orchard, 1 Cuscaden Road, Singapore 249715, Singapore"
2678,1.3,1.31,103.83,103.84,Sea,Sea,"Mount Elizabeth Hospital, Mount Elizabeth, Singapore 238863, Singapore"
2679,1.3,1.31,103.84,103.85,Sea,Sea,"Edinburgh Road, Singapore 228091, Singapore"
2680,1.3,1.31,103.85,103.86,Sea,Sea,"Little India, Victoria Lane, Singapore 198423, Singapore"
2681,1.3,1.31,103.86,103.87,Sea,Sea,"4 Beach Road, Singapore 190004, Singapore"
2682,1.3,1.31,103.87,103.88,Sea,Sea,"National Stadium, Stadium Drive, Singapore 397750, Singapore"
2683,1.3,1.31,103.88,103.89,Sea,Sea,"Geylang Park Connector, Singapore 390012, Singapore"
2684,1.3,1.31,103.89,103.9,Sea,Sea,"9C Boscombe Road, Singapore 437046, Singapore"
2685,1.3,1.31,103.9,103.91,Sea,Sea,"i12 Katong, 112 East Coast Road, Singapore 428802, Singapore"
2686,1.3,1.31,103.91,103.92,Sea,Sea,"19 Marine Terrace, Singapore 440019, Singapore"
2687,1.3,1.31,103.92,103.93,Sea,Sea,"East Coast Park Car Park D4, East Coast Park Service Road, Singapore 449880, Singapore"
2688,1.3,1.31,103.93,103.94,Sea,Sea,"1212 East Coast Parkway, Singapore 449886, Singapore"
2689,1.31,1.32,103.38,103.39,Sea,Sea,Straits of Malacca
2690,1.31,1.32,103.39,103.4,Sea,Sea,Straits of Malacca
2691,1.31,1.32,103.4,103.41,Sea,Sea,Straits of Malacca
2692,1.31,1.32,103.41,103.42,Sea,Sea,Straits of Malacca
2693,1.31,1.32,103.42,103.43,Sea,Sea,Straits of Malacca
2694,1.31,1.32,103.43,103.44,Sea,Sea,Straits of Malacca
2695,1.31,1.32,103.44,103.45,Sea,Sea,Straits of Malacca
2696,1.31,1.32,103.45,103.46,Sea,Sea,"unnamed road, Kukup, Johor, Malaysia"
2697,1.31,1.32,103.46,103.47,Sea,Sea,"unnamed road, Kukup, Johor, Malaysia"
2698,1.31,1.32,103.47,103.48,Sea,Sea,"unnamed road, Kampong Bugis Peranakan, Johor, Malaysia"
2699,1.31,1.32,103.48,103.49,Sea,Sea,"unnamed road, Kampong Serkat, Johor, Malaysia"
2700,1.31,1.32,103.49,103.5,Sea,Sea,"unnamed road, Kampong Serkat, Johor, Malaysia"
2701,1.31,1.32,103.5,103.51,Sea,Sea,"unnamed road, Kampong Chokoh Besar, Johor, Malaysia"
2702,1.31,1.32,103.51,103.52,Sea,Sea,"unnamed road, Kampong Chokoh Besar, Johor, Malaysia"
2703,1.31,1.32,103.52,103.53,Sea,Sea,"Kampong Serkat, Pontian, Malaysia"
2704,1.31,1.32,103.53,103.54,Sea,Sea,Johor Straits
2705,1.31,1.32,103.54,103.55,Sea,Sea,Johor Straits
2706,1.31,1.32,103.55,103.56,Sea,Sea,Johor Straits
2707,1.31,1.32,103.56,103.57,Sea,Sea,Johor Straits
2708,1.31,1.32,103.57,103.58,Sea,Sea,Johor Straits
2709,1.31,1.32,103.58,103.59,Sea,Sea,Johor Straits
2710,1.31,1.32,103.59,103.6,Sea,Sea,Johor Straits
2711,1.31,1.32,103.6,103.61,Sea,Sea,Johor Straits
2712,1.31,1.32,103.61,103.62,Port,Port Tuas,Tuas
2713,1.31,1.32,103.62,103.63,Port,Port Tuas,Tuas
2714,1.31,1.32,103.63,103.64,Sea,Sea,"Opposite West Star, Tuas South Avenue 5, Singapore 637780, Singapore"
2715,1.31,1.32,103.64,103.65,Sea,Sea,"23 Tuas Crescent, Singapore 639591, Singapore"
2716,1.31,1.32,103.65,103.66,Sea,Sea,"37 Tuas Basin Link, Singapore 628509, Singapore"
2717,1.31,1.32,103.66,103.67,Sea,Sea,"Gul, 50 Gul Avenue, Singapore 629682, Singapore"
2718,1.31,1.32,103.67,103.68,Sea,Sea,"Gul, 7 Gul Avenue, Singapore 629680, Singapore"
2719,1.31,1.32,103.68,103.69,Sea,Sea,"Jurong Water Reclamation Plant, Benoi, Pioneer Road, Singapore 628499, Singapore"
2720,1.31,1.32,103.69,103.7,Sea,Sea,"West Park BizCentral, 20 Pioneer Crescent, Singapore 627615, Singapore"
2721,1.31,1.32,103.7,103.71,Sea,Sea,"Ceva, Jalan Buroh, Singapore 627544, Singapore"
2722,1.31,1.32,103.71,103.72,Sea,Sea,"SPC, Jalan Buroh, Singapore 619175, Singapore"
2723,1.31,1.32,103.72,103.73,Sea,Sea,"Buroh Lane, Singapore 618293, Singapore"
2724,1.31,1.32,103.73,103.74,Sea,Sea,"Penjuru Road, Singapore 609150, Singapore"
2725,1.31,1.32,103.74,103.75,Sea,Sea,"Opposite Blk 411, West Coast Road, Singapore 600411, Singapore"
2726,1.31,1.32,103.75,103.76,Sea,Sea,"5 West Coast Way, Singapore 127390, Singapore"
2727,1.31,1.32,103.76,103.77,Sea,Sea,"Clementi Station Exit A, Commonwealth Avenue West, Singapore 129580, Singapore"
2728,1.31,1.32,103.77,103.78,Sea,Sea,"Ulu Pandan Park Connector, Singapore 276954, Singapore"
2729,1.31,1.32,103.78,103.79,Sea,Sea,"53 Mount Sinai Road, Singapore 276880, Singapore"
2730,1.31,1.32,103.79,103.8,Sea,Sea,"Ford Avenue, Singapore 275753, Singapore"
2731,1.31,1.32,103.8,103.81,Sea,Sea,"Our Place Bistro, 01-65 Farrer Road, Singapore 266227, Singapore"
2732,1.31,1.32,103.81,103.82,Sea,Sea,"Upper Palm Valley Road, Singapore 259569, Singapore"
2733,1.31,1.32,103.82,103.83,Sea,Sea,"16 Stevens Close, Singapore 258352, Singapore"
2734,1.31,1.32,103.83,103.84,Sea,Sea,"8 Balmoral Crescent, Singapore 259895, Singapore"
2735,1.31,1.32,103.84,103.85,Sea,Sea,"Kartar Apartments, 41-43 Thomson Road, Singapore 307584, Singapore"
2736,1.31,1.32,103.85,103.86,Sea,Sea,"13 Sing Joo Walk, Singapore 218374, Singapore"
2737,1.31,1.32,103.86,103.87,Sea,Sea,"Extra Space, 301 Boon Keng Road, Singapore 339780, Singapore"
2738,1.31,1.32,103.87,103.88,Sea,Sea,"Kallang-Paya Lebar Expressway, Singapore 380022, Singapore"
2739,1.31,1.32,103.88,103.89,Sea,Sea,"26 Lorong 27A Geylang, Singapore 389778, Singapore"
2740,1.31,1.32,103.89,103.9,Sea,Sea,"Kinex, 11 Tanjong Katong Road, Singapore 437157, Singapore"
2741,1.31,1.32,103.9,103.91,Sea,Sea,"The Mint, Joo Chiat, 178 Joo Chiat Terrace, Singapore 423991, Singapore"
2742,1.31,1.32,103.91,103.92,Sea,Sea,"Siglap Park Connector, The Lucent, Singapore 459273, Singapore"
2743,1.31,1.32,103.92,103.93,Sea,Sea,"48 Elite Park Avenue, Singapore 457253, Singapore"
2744,1.31,1.32,103.93,103.94,Sea,Sea,"Evergreen Gardens, Singapore 469334, Singapore"
2745,1.32,1.33,103.38,103.39,Sea,Sea,Straits of Malacca
2746,1.32,1.33,103.39,103.4,Sea,Sea,Straits of Malacca
2747,1.32,1.33,103.4,103.41,Sea,Sea,Straits of Malacca
2748,1.32,1.33,103.41,103.42,Sea,Sea,Straits of Malacca
2749,1.32,1.33,103.42,103.43,Sea,Sea,"Pulau Kukup National Park, 95, Kukup, Johor, Malaysia"
2750,1.32,1.33,103.43,103.44,Sea,Sea,"Pulau Kukup National Park, 95, Kukup, Johor, Malaysia"
2751,1.32,1.33,103.44,103.45,Sea,Sea,"unnamed road, Kukup, Johor, Malaysia"
2752,1.32,1.33,103.45,103.46,Sea,Sea,"unnamed road, Kukup, Johor, Malaysia"
2753,1.32,1.33,103.46,103.47,Sea,Sea,"unnamed road, Kukup, Johor, Malaysia"
2754,1.32,1.33,103.47,103.48,Sea,Sea,"unnamed road, Kampong Sungai Durian, Johor, Malaysia"
2755,1.32,1.33,103.48,103.49,Sea,Sea,"unnamed road, Kampong Bugis Peranakan, Johor, Malaysia"
2756,1.32,1.33,103.49,103.5,Sea,Sea,"unnamed road, Kampong Serkat, Johor, Malaysia"
2757,1.32,1.33,103.5,103.51,Sea,Sea,"unnamed road, Kampong Chokoh Besar, Johor, Malaysia"
2758,1.32,1.33,103.51,103.52,Sea,Sea,"unnamed road, Johor, Malaysia"
2759,1.32,1.33,103.52,103.53,Sea,Sea,"unnamed road, Johor, Malaysia"
2760,1.32,1.33,103.53,103.54,Sea,Sea,"Coal Stockpile, Jalan Buloh Kasap, Kampong Sungai Boh, Johor, Malaysia"
2761,1.32,1.33,103.54,103.55,Sea,Sea,Johor Straits
2762,1.32,1.33,103.55,103.56,Sea,Sea,Johor Straits
2763,1.32,1.33,103.56,103.57,Sea,Sea,Johor Straits
2764,1.32,1.33,103.57,103.58,Sea,Sea,Johor Straits
2765,1.32,1.33,103.58,103.59,Sea,Sea,Johor Straits
2766,1.32,1.33,103.59,103.6,Sea,Sea,Johor Straits
2767,1.32,1.33,103.6,103.61,Sea,Sea,Johor Straits
2768,1.32,1.33,103.61,103.62,Sea,Sea,Johor Straits
2769,1.32,1.33,103.62,103.63,Port,Port Tuas,Tuas
2770,1.32,1.33,103.63,103.64,Sea,Sea,"20 Tuas Avenue 20, Singapore 638831, Singapore"
2771,1.32,1.33,103.64,103.65,Sea,Sea,"Pioneer Road, Singapore 639084, Singapore"
2772,1.32,1.33,103.65,103.66,Sea,Sea,"24 Tuas Avenue 2, Singapore 639441, Singapore"
2773,1.32,1.33,103.66,103.67,Sea,Sea,"Upper Jurong Road, Singapore 638481, Singapore"
2774,1.32,1.33,103.67,103.68,Sea,Sea,"10 Joo Koon Circle, Singapore 628117, Singapore"
2775,1.32,1.33,103.68,103.69,Sea,Sea,"40 Lok Yang Way, Singapore 628117, Singapore"
2776,1.32,1.33,103.69,103.7,Sea,Sea,"7 Pioneer Road North, Singapore 628459, Singapore"
2777,1.32,1.33,103.7,103.71,Sea,Sea,"9 Jurong Park Connector, Singapore 629814, Singapore"
2778,1.32,1.33,103.71,103.72,Sea,Sea,"Tukang lnnovation Lane, Singapore 618494, Singapore"
2779,1.32,1.33,103.72,103.73,Sea,Sea,"1, Jalan Ahmad Ibrahim, Singapore 618642, Singapore"
2780,1.32,1.33,103.73,103.74,Sea,Sea,"8 Penjuru Road, Singapore 601057, Singapore"
2781,1.32,1.33,103.74,103.75,Sea,Sea,"Opposite German Centre, Jurong Park Connector, Singapore 608919, Singapore"
2782,1.32,1.33,103.75,103.76,Sea,Sea,"Ulu Pandan Bus Depot, Business Park Drive, Singapore 609340, Singapore"
2783,1.32,1.33,103.76,103.77,Sea,Sea,"6 Sunset Close, Singapore 597092, Singapore"
2784,1.32,1.33,103.77,103.78,Sea,Sea,"Switch Room Ruin #NBE, Clementi Road, Singapore 120118, Singapore"
2785,1.32,1.33,103.78,103.79,Sea,Sea,"492 Holland Road, Singapore 279417, Singapore"
2786,1.32,1.33,103.79,103.8,Sea,Sea,"Namly Garden, Singapore 267226, Singapore"
2787,1.32,1.33,103.8,103.81,Sea,Sea,"Hwa Chong Institution, 661 Bukit Timah Road, Singapore 269734, Singapore"
2788,1.32,1.33,103.81,103.82,Sea,Sea,"15 Dunearn Close, Singapore 259760, Singapore"
2789,1.32,1.33,103.82,103.83,Sea,Sea,"68 Trevose Crescent, Singapore 298063, Singapore"
2790,1.32,1.33,103.83,103.84,Sea,Sea,"Catholic Junior College, 129 Whitley Road, Singapore 297822, Singapore"
2791,1.32,1.33,103.84,103.85,Sea,Sea,"Elections Department Singapore, 11 Novena Rise, Singapore 307516, Singapore"
2792,1.32,1.33,103.85,103.86,Sea,Sea,"77 Lorong Limau, Singapore 320089, Singapore"
2793,1.32,1.33,103.86,103.87,Sea,Sea,"One Saint Michael's, 1 Saint Michael's Road, Singapore 328006, Singapore"
2794,1.32,1.33,103.87,103.88,Sea,Sea,"Infineon Technologies, 168 Kallang Way, Singapore 349253, Singapore"
2795,1.32,1.33,103.88,103.89,Sea,Sea,"UOB, 79A Circuit Road, Singapore 371079, Singapore"
2796,1.32,1.33,103.89,103.9,Sea,Sea,"Ubi Centre 57, Eunos, 57 Ubi Avenue 1, Singapore 408564, Singapore"
2797,1.32,1.33,103.9,103.91,Sea,Sea,"Eunos Primary School, Eunos, 95 Jalan Eunos, Singapore 419529, Singapore"
2798,1.32,1.33,103.91,103.92,Sea,Sea,"Kembangan, 25 Taman Kembangan, Singapore 418472, Singapore"
2799,1.32,1.33,103.92,103.93,Sea,Sea,"30 Chai Chee Avenue, Ansar Garden, Singapore 460030, Singapore"
2800,1.32,1.33,103.93,103.94,Sea,Sea,"221A Bedok Central, Linear Green @ Bedok, Singapore 461221, Singapore"
2801,1.33,1.34,103.38,103.39,Sea,Sea,Straits of Malacca
2802,1.33,1.34,103.39,103.4,Sea,Sea,Straits of Malacca
2803,1.33,1.34,103.4,103.41,Sea,Sea,Straits of Malacca
2804,1.33,1.34,103.41,103.42,Sea,Sea,Straits of Malacca
2805,1.33,1.34,103.42,103.43,Sea,Sea,Straits of Malacca
2806,1.33,1.34,103.43,103.44,Sea,Sea,Straits of Malacca
2807,1.33,1.34,103.44,103.45,Sea,Sea,"unnamed road, Kukup, Johor, Malaysia"
2808,1.33,1.34,103.45,103.46,Sea,Sea,"unnamed road, Bandar Permas, Johor, Malaysia"
2809,1.33,1.34,103.46,103.47,Sea,Sea,"unnamed road, Bandar Permas, Johor, Malaysia"
2810,1.33,1.34,103.47,103.48,Sea,Sea,"unnamed road, Kukup, Johor, Malaysia"
2811,1.33,1.34,103.48,103.49,Sea,Sea,"unnamed road, Kampong Permas Kelapa, Johor, Malaysia"
2812,1.33,1.34,103.49,103.5,Sea,Sea,"unnamed road, Kampong Bugis Peranakan, Johor, Malaysia"
2813,1.33,1.34,103.5,103.51,Sea,Sea,"unnamed road, Kampong Chokoh Besar, Johor, Malaysia"
2814,1.33,1.34,103.51,103.52,Sea,Sea,"unnamed road, Johor, Malaysia"
2815,1.33,1.34,103.52,103.53,Sea,Sea,"unnamed road, Kampong Sungai Boh, Johor, Malaysia"
2816,1.33,1.34,103.53,103.54,Sea,Sea,"Impoundment Lagoon, Jalan Buloh Kasap, Kampong Sungai Boh, Johor, Malaysia"
2817,1.33,1.34,103.54,103.55,Sea,Sea,"Tanjung Bin Power Station, Pontian, Malaysia"
2818,1.33,1.34,103.55,103.56,Sea,Sea,"unnamed road, Port of Tanjung Pelepas, Iskandar Puteri, Johor, Malaysia"
2819,1.33,1.34,103.56,103.57,Sea,Sea,"unnamed road, Port of Tanjung Pelepas, Iskandar Puteri, Johor, Malaysia"
2820,1.33,1.34,103.57,103.58,Sea,Sea,"A Jalan Forest City 17, Iskandar Puteri, Johor, Malaysia"
2821,1.33,1.34,103.58,103.59,Sea,Sea,"unnamed road, Forest City, Iskandar Puteri, Johor, Malaysia"
2822,1.33,1.34,103.59,103.6,Sea,Sea,"Staircase to heaven, Jalan Forest City 3, Forest City, Iskandar Puteri, Johor, Malaysia"
2823,1.33,1.34,103.6,103.61,Sea,Sea,Johor Straits
2824,1.33,1.34,103.61,103.62,Sea,Sea,Johor Straits
2825,1.33,1.34,103.62,103.63,Sea,Sea,Johor Straits
2826,1.33,1.34,103.63,103.64,Sea,Sea,"After Pioneer Road, Tuas West Drive, Singapore 638408, Singapore"
2827,1.33,1.34,103.64,103.65,Sea,Sea,"30 Tuas Avenue 12, Singapore 638377, Singapore"
2828,1.33,1.34,103.65,103.66,Sea,Sea,"Jalan Ahmad Ibrahim, Singapore 638377, Singapore"
2829,1.33,1.34,103.66,103.67,Sea,Sea,"unnamed road, Singapore 638367, Singapore"
2830,1.33,1.34,103.67,103.68,Sea,Sea,"Pan-Island Expressway, Singapore 638367, Singapore"
2831,1.33,1.34,103.68,103.69,Sea,Sea,"Tengah Avenue, Singapore 640902, Singapore"
2832,1.33,1.34,103.69,103.7,Sea,Sea,"Upper Jurong Road, Singapore 642990, Singapore"
2833,1.33,1.34,103.7,103.71,Sea,Sea,"Blk 660 Carpark, Boon Lay Way, Singapore 640661, Singapore"
2834,1.33,1.34,103.71,103.72,Sea,Sea,"2 Chin Bee Avenue, Singapore 619941, Singapore"
2835,1.33,1.34,103.72,103.73,Sea,Sea,"Yuan Ching Road, Singapore 618645, Singapore"
2836,1.33,1.34,103.73,103.74,Sea,Sea,"Snow City, Yuhua, Jurong Park Connector, Singapore 608516, Singapore"
2837,1.33,1.34,103.74,103.75,Sea,Sea,"Jurong Gateway Road, Singapore 609607, Singapore"
2838,1.33,1.34,103.75,103.76,Sea,Sea,"Ulu Pandan Water Reclamation Plant, Toh Guan Road East, Singapore 608591, Singapore"
2839,1.33,1.34,103.76,103.77,Sea,Sea,"62 Greenridge Crescent, Singapore 598909, Singapore"
2840,1.33,1.34,103.77,103.78,Sea,Sea,"Ngee Ann Polytechnic, 535 Clementi Road, Singapore 599489, Singapore"
2841,1.33,1.34,103.78,103.79,Sea,Sea,"Bukit Timah Road, Singapore 599987, Singapore"
2842,1.33,1.34,103.79,103.8,Sea,Sea,"Rider's Lodge, 108 Turf Club Road, Singapore 287999, Singapore"
2843,1.33,1.34,103.8,103.81,Sea,Sea,"95 Greenwood Avenue, Singapore 289233, Singapore"
2844,1.33,1.34,103.81,103.82,Sea,Sea,"Aqueduct, Adam Drive, Singapore 289899, Singapore"
2845,1.33,1.34,103.82,103.83,Sea,Sea,"Along drain - Banana fields, Singapore 297834, Singapore"
2846,1.33,1.34,103.83,103.84,Sea,Sea,"RDA Singapore, Thomson Road, Singapore 298140, Singapore"
2847,1.33,1.34,103.84,103.85,Sea,Sea,"Braddell, 200 Lorong 2 Toa Payoh, Singapore 319642, Singapore"
2848,1.33,1.34,103.85,103.86,Sea,Sea,"Braddell, 36 Lorong 5 Toa Payoh, Singapore 310036, Singapore"
2849,1.33,1.34,103.86,103.87,Sea,Sea,"Potong Pasir Avenue 3, Singapore 350131, Singapore"
2850,1.33,1.34,103.87,103.88,Sea,Sea,"Cedar Primary School, 15 Cedar Avenue, Singapore 349700, Singapore"
2851,1.33,1.34,103.88,103.89,Sea,Sea,"Bay Building, 40 MacTaggart Road, Singapore 368085, Singapore"
2852,1.33,1.34,103.89,103.9,Sea,Sea,"121 Ubi Avenue 4, Singapore 408538, Singapore"
2853,1.33,1.34,103.9,103.91,Sea,Sea,"60 Kaki Bukit Place, Singapore 417941, Singapore"
2854,1.33,1.34,103.91,103.92,Sea,Sea,"628 Bedok Reservoir Road, Singapore 470628, Singapore"
2855,1.33,1.34,103.92,103.93,Sea,Sea,"Pan-Island Expressway, Singapore 460557, Singapore"
2856,1.33,1.34,103.93,103.94,Sea,Sea,"Pan-Island Expressway, Singapore 471765, Singapore"
2857,1.34,1.35,103.38,103.39,Sea,Sea,Straits of Malacca
2858,1.34,1.35,103.39,103.4,Sea,Sea,Straits of Malacca
2859,1.34,1.35,103.4,103.41,Sea,Sea,Straits of Malacca
2860,1.34,1.35,103.41,103.42,Sea,Sea,Straits of Malacca
2861,1.34,1.35,103.42,103.43,Sea,Sea,Straits of Malacca
2862,1.34,1.35,103.43,103.44,Sea,Sea,"unnamed road, Kukup, Johor, Malaysia"
